Time (s),x (cm),y (cm),theta (deg),left velocity (),right velocity ()
791.92,0.01,0.01,95.1109939917167,0,0
791.93,0.01,0.01,95.1109939917167,0,0
791.95,0.01,0.01,95.1109939917167,0,0
791.96,0.01,0.01,95.1109939917167,0,0
791.98,0.01,0.01,95.1109939917167,0,0
792,0.01,0.01,95.1109939917167,0,0
792.01,0.01,0.01,95.1109939917167,0,0
792.03,0.01,0.01,95.1109939917167,0,0
792.05,0.01,0.01,95.1109939917167,0,0
792.06,0.01,0.01,95.1109939917167,0,0
792.08,0.01,0.01,95.1109939917167,0,0
792.1,0.01,0.01,95.1109939917167,0,0
792.11,0.01,0.01,95.1109939917167,0,0
792.13,0.01,0.01,95.1109939917167,0,0
792.14,0.01,0.01,95.1109939917167,0,0
792.16,0.01,0.01,95.1109939917167,0,0
792.18,0.01,0.01,95.1109939917167,0,0
792.19,0.01,0.01,95.1109939917167,0,0
792.21,0.01,0.01,95.1109939917167,0,0
792.23,0.01,0.01,95.1109939917167,0,0
792.24,0.01,0.01,95.1109939917167,0,0
792.26,0.01,0.01,95.1109939917167,0,0
792.28,0.01,0.01,95.1109939917167,0,0
792.29,0.01,0.01,95.1109939917167,0,0
792.31,0.01,0.01,95.1109939917167,0,0
792.32,0.01,0.01,95.1109939917167,0,0
792.34,0.01,0.01,95.1109939917167,0,0
792.36,0.01,0.01,95.1109939917167,0,0
792.37,0.01,0.01,95.1109939917167,0,0
792.39,0.01,0.01,95.1109939917167,0,0
792.41,0.01,0.01,95.1109939917167,0,0
792.42,0.01,0.01,95.1109939917167,0,0
792.44,0.01,0.01,95.1109939917167,0,0
792.46,0.01,0.01,95.1109939917167,0,0
792.47,0.01,0.01,95.1109939917167,0,0
792.49,0.01,0.01,95.1109939917167,0,0
792.5,0.01,0.01,95.1109939917167,0,0
792.52,0.01,0.01,95.1109939917167,0,0
792.54,0.01,0.01,95.1109939917167,0,0
792.55,0.01,0.01,95.1109939917167,0,0
792.57,0.01,0.01,95.1109939917167,0,0
792.58,0.01,0.01,95.1109939917167,0,0
792.6,0.01,0.01,95.1109939917167,0,0
792.62,0.01,0.01,95.1109939917167,0,0
792.63,0.01,0.01,95.1109939917167,0,0
792.65,0.01,0.01,95.1109939917167,0,0
792.67,0.01,0.01,95.1109939917167,0,0
792.68,0.01,0.01,95.1109939917167,0,0
