Objects
100
,,Global Angle qbii_test:qbii_test,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
913,0,0.021694,0.000883,0.892625,-55.208763,226.327393,30.266365
914,0,0.021875,0.000444,0.892799,-55.217342,226.259674,30.205067
915,0,0.021987,0.000204,0.892929,-55.220173,226.223633,30.175812
916,0,0.022047,0.000020,0.893016,-55.220314,226.205002,30.158443
917,0,0.022102,-0.000082,0.893039,-55.222431,226.196762,30.150129
918,0,0.022557,0.000052,0.892786,-55.247063,226.189606,30.128139
919,0,0.021637,-0.000402,0.893221,-55.214470,226.193939,30.164862
920,0,0.021645,-0.000448,0.893266,-55.212280,226.191315,30.160614
921,0,0.021801,-0.000414,0.893212,-55.217350,226.188583,30.151463
922,0,0.021908,-0.000382,0.893185,-55.218800,226.187531,30.146000
923,0,0.022009,-0.000372,0.893148,-55.222042,226.188675,30.141146
924,0,0.022033,-0.000338,0.893001,-55.238190,226.192322,30.141483
925,0,0.022018,-0.000337,0.892476,-55.295689,226.196167,30.144865
926,0,0.022635,-0.000683,0.892844,-55.281059,226.171402,30.104254
927,0,0.022810,0.000067,0.892529,-55.310024,226.151642,30.110468
928,0,0.022586,-0.000237,0.892917,-55.259560,226.171967,30.117298
929,0,0.022435,-0.000435,0.893137,-55.232216,226.185623,30.121910
930,0,0.022347,-0.000527,0.893324,-55.215126,226.191833,30.124619
931,0,0.022260,-0.000572,0.893408,-55.205956,226.194611,30.128214
932,0,0.022255,-0.000668,0.893483,-55.210899,226.192734,30.132586
933,0,0.022241,-0.000653,0.893509,-55.199322,226.193314,30.123119
934,0,0.022200,-0.000634,0.893516,-55.192390,226.193253,30.118237
935,0,0.022200,-0.000634,0.893520,-55.190163,226.194946,30.115593
936,0,0.022202,-0.000667,0.893506,-55.193504,226.192551,30.111422
937,0,0.022197,-0.000684,0.893549,-55.200157,226.182770,30.109358
938,0,0.022212,-0.000694,0.893562,-55.213024,226.175568,30.111395
939,0,0.022196,-0.000729,0.893570,-55.202999,226.189606,30.119881
940,0,0.021880,-0.001214,0.894963,-55.089211,226.216919,30.132149
941,0,0.021658,-0.001511,0.895788,-55.026218,226.232208,30.139782
942,0,0.021485,-0.001690,0.896265,-54.993023,226.242996,30.144674
943,0,0.021370,-0.001803,0.896556,-54.973610,226.245651,30.149063
944,0,0.021330,-0.001885,0.896735,-54.961269,226.247665,30.151554
945,0,0.021279,-0.001934,0.896853,-54.955212,226.251434,30.153084
946,0,0.021265,-0.001965,0.896905,-54.951656,226.255035,30.154263
947,0,0.021270,-0.001985,0.896922,-54.950146,226.256577,30.153370
948,0,0.021235,-0.002027,0.896951,-54.947227,226.256714,30.153778
949,0,0.021251,-0.002025,0.896962,-54.946575,226.253906,30.152208
950,0,0.021796,-0.001774,0.897264,-54.957035,226.236969,30.177992
951,0,0.021571,-0.001873,0.897146,-54.952007,226.243942,30.166571
952,0,0.021462,-0.001922,0.897076,-54.949165,226.249466,30.160246
953,0,0.021379,-0.001972,0.897025,-54.948780,226.252914,30.155464
954,0,0.021324,-0.002011,0.897009,-54.947845,226.253632,30.152847
955,0,0.021330,-0.002028,0.897017,-54.945835,226.253387,30.152933
956,0,0.021307,-0.002029,0.897010,-54.945812,226.254562,30.154675
957,0,0.021896,-0.001808,0.897349,-54.932037,226.273300,30.178383
958,0,0.022032,-0.001830,0.898481,-54.556641,226.835220,30.131804
959,0,0.022380,-0.002035,0.900865,-53.918034,227.739563,30.093439
960,0,0.021510,-0.002610,0.903705,-53.264278,228.697128,30.108675
961,0,0.021272,-0.002666,0.906731,-52.687050,229.599686,30.100698
962,0,0.020797,-0.002902,0.909437,-52.212559,230.431854,30.084829
963,0,0.020483,-0.003268,0.911871,-51.951328,230.946198,30.104109
964,0,0.020504,-0.003295,0.913833,-51.824558,231.210510,30.179659
965,0,0.020725,-0.003225,0.915312,-51.786892,231.293793,30.152327
966,0,0.020838,-0.003131,0.916255,-51.781334,231.310471,30.107183
967,0,0.021287,-0.002919,0.916412,-51.781273,231.389313,30.177183
968,0,0.021457,-0.002818,0.916512,-51.783817,231.414841,30.200970
969,0,0.021581,-0.002768,0.916594,-51.784336,231.426056,30.177040
970,0,0.021649,-0.002701,0.916622,-51.787777,231.430084,30.179989
971,0,0.021706,-0.002688,0.916658,-51.785076,231.430908,30.186842
972,0,0.021759,-0.002643,0.916688,-51.783318,231.425644,30.187416
973,0,0.022374,-0.002234,0.916051,-51.817226,231.543320,30.234406
974,0,0.022743,-0.002003,0.915773,-51.834595,231.568222,30.261898
975,0,0.022645,-0.001984,0.915241,-51.832363,231.609711,30.254217
976,0,0.022556,-0.001834,0.914872,-51.842014,231.609467,30.247812
977,0,0.022437,-0.001650,0.914630,-51.853085,231.594330,30.246622
978,0,0.022357,-0.001430,0.914434,-51.870998,231.574585,30.257618
979,0,0.022256,-0.001122,0.914283,-51.883518,231.556290,30.266815
980,0,0.022165,-0.000885,0.914166,-51.896332,231.539169,30.268553
981,0,0.022285,-0.001233,0.914259,-51.910332,231.523682,30.241491
982,0,0.022176,-0.000993,0.914131,-51.911438,231.527435,30.253719
983,0,0.022169,-0.000974,0.914062,-51.909767,231.540680,30.251602
984,0,0.022174,-0.000949,0.913960,-51.866554,231.640869,30.279354
985,0,0.022246,-0.001091,0.913893,-51.847820,231.691940,30.286650
986,0,0.022332,-0.001296,0.913869,-51.837856,231.728165,30.287521
987,0,0.022383,-0.001405,0.913858,-51.834034,231.746643,30.289345
988,0,0.022418,-0.001505,0.913837,-51.833988,231.759918,30.291233
989,0,0.022456,-0.001531,0.913812,-51.835827,231.765732,30.294672
990,0,0.022482,-0.001585,0.913792,-51.839367,231.768402,30.291677
991,0,0.022501,-0.001629,0.913763,-51.843372,231.768768,30.291119
992,0,0.022522,-0.001651,0.913755,-51.847282,231.766891,30.289167
993,0,0.022213,-0.001050,0.913829,-51.812977,231.793350,30.367319
994,0,0.022018,-0.000644,0.913891,-51.796318,231.807175,30.411234
995,0,0.021900,-0.000403,0.913929,-51.786819,231.813019,30.433331
996,0,0.021839,-0.000251,0.913931,-51.784595,231.818741,30.443426
997,0,0.021801,-0.000138,0.913932,-51.783913,231.820801,30.452368
998,0,0.021762,-0.000115,0.913940,-51.783028,231.820251,30.454803
999,0,0.021721,-0.000087,0.913954,-51.782207,231.819870,30.456137
1000,0,0.021718,-0.000068,0.913946,-51.780361,231.821701,30.455082
1001,0,0.021693,-0.000030,0.913933,-51.782070,231.824966,30.458500
1002,0,0.021720,-0.000053,0.913927,-51.783169,231.825699,30.453407
1003,0,0.021696,-0.000057,0.913925,-51.783215,231.825714,30.452742
1004,0,0.021687,-0.000062,0.913923,-51.782051,231.824615,30.454914
1005,0,0.021714,-0.000041,0.913918,-51.781090,231.825241,30.455431
1006,0,0.021706,-0.000053,0.913941,-51.779606,231.826065,30.454308
1007,0,0.021718,-0.000094,0.913943,-51.778755,231.827484,30.452036
1008,0,0.022072,-0.000750,0.913887,-51.805805,231.801483,30.379238
1009,0,0.022284,-0.001129,0.913838,-51.819763,231.788742,30.339924
1010,0,0.022408,-0.001358,0.913823,-51.824303,231.782364,30.318640
1011,0,0.022498,-0.001551,0.913837,-51.824619,231.779419,30.299368
1012,0,0.022575,-0.001726,0.913878,-51.819454,231.781555,30.286455
1013,0,0.022638,-0.001950,0.913928,-51.810196,231.785568,30.271704
1014,0,0.022647,-0.002011,0.913985,-51.835785,231.731476,30.256466
1015,0,0.022645,-0.002016,0.914040,-51.848869,231.698013,30.250231
1016,0,0.022664,-0.002064,0.914087,-51.853958,231.678818,30.241791
1017,0,0.022703,-0.002097,0.914129,-51.853416,231.668152,30.237532
1018,0,0.022700,-0.002132,0.914157,-51.852955,231.664963,30.236776
1019,0,0.022706,-0.002114,0.914183,-51.850529,231.662552,30.237858
1020,0,0.022677,-0.002132,0.914196,-51.847790,231.662399,30.237844
1021,0,0.022677,-0.002125,0.914217,-51.844963,231.660446,30.238003
1022,0,0.022678,-0.002128,0.914244,-51.840279,231.660614,30.239128
1023,0,0.022659,-0.002152,0.914284,-51.835186,231.661652,30.238941
1024,0,0.022678,-0.002135,0.914320,-51.831833,231.662842,30.239122
1025,0,0.022659,-0.002130,0.914341,-51.827381,231.664734,30.239998
1026,0,0.022658,-0.002098,0.914352,-51.825554,231.666107,30.243040
1027,0,0.022651,-0.002102,0.914325,-51.825077,231.670044,30.243746
1028,0,0.022652,-0.002120,0.914268,-51.822647,231.674728,30.242514
1029,0,0.022596,-0.002122,0.914199,-51.820419,231.682495,30.243362
1030,0,0.022351,-0.002291,0.915127,-51.807728,231.582336,30.219872
1031,0,0.022171,-0.002396,0.915719,-51.798870,231.518997,30.207235
1032,0,0.022060,-0.002457,0.916081,-51.792950,231.480438,30.199568
1033,0,0.022475,-0.002217,0.916643,-51.798264,231.436005,30.221119
1034,0,0.022251,-0.002376,0.916653,-51.790905,231.433685,30.206461
1035,0,0.022583,-0.002183,0.916942,-51.796326,231.413666,30.225025
1036,0,0.022501,-0.002270,0.917534,-51.797924,231.359146,30.211838
1037,0,0.022417,-0.002301,0.917848,-51.798405,231.330307,30.206850
1038,0,0.022339,-0.002356,0.917955,-51.798012,231.320175,30.200851
1039,0,0.021843,-0.002615,0.917762,-51.786968,231.331543,30.175634
1040,0,0.021562,-0.002816,0.917565,-51.780807,231.344543,30.159193
1041,0,0.021399,-0.002907,0.917414,-51.776188,231.354279,30.151861
1042,0,0.021299,-0.002911,0.917284,-51.770428,231.368851,30.147308
1043,0,0.021226,-0.002978,0.917265,-51.801243,231.302139,30.122747
1044,0,0.021200,-0.002974,0.917251,-51.816189,231.264816,30.112185
1045,0,0.021184,-0.002987,0.917237,-51.825272,231.243744,30.104464
1046,0,0.021172,-0.003017,0.917231,-51.829895,231.236115,30.099031
1047,0,0.021673,-0.002739,0.917420,-51.842434,231.219437,30.125126
1048,0,0.022080,-0.002543,0.917512,-51.850788,231.211304,30.140265
1049,0,0.021759,-0.002728,0.917374,-51.845787,231.216965,30.118101
1050,0,0.021550,-0.002820,0.917299,-51.842022,231.220978,30.107922
1051,0,0.021422,-0.002912,0.917248,-51.839359,231.221802,30.100466
1052,0,0.021339,-0.002980,0.917227,-51.838093,231.222397,30.097939
1053,0,0.021295,-0.003004,0.917216,-51.837406,231.222900,30.094315
1054,0,0.021285,-0.003013,0.917195,-51.837364,231.223053,30.092203
1055,0,0.021270,-0.003011,0.917182,-51.837994,231.224319,30.092216
1056,0,0.021251,-0.003001,0.917149,-51.838871,231.224518,30.092840
1057,0,0.021283,-0.003055,0.917159,-51.829422,231.238174,30.086241
1058,0,0.021567,-0.003057,0.917647,-51.723850,231.327087,30.052702
1059,0,0.021959,-0.002800,0.919262,-51.356968,231.685944,29.992418
1060,0,0.022122,-0.002656,0.922134,-50.688301,232.455490,29.980822
1061,0,0.022206,-0.002506,0.925910,-49.849892,233.565567,30.014029
1062,0,0.022326,-0.002693,0.930212,-48.981594,234.868484,29.938936
1063,0,0.022233,-0.002715,0.934800,-48.163395,236.286942,29.893702
1064,0,0.022319,-0.002498,0.939573,-47.402969,237.655960,29.936411
1065,0,0.022252,-0.002482,0.944264,-46.722141,239.004959,29.935143
1066,0,0.022269,-0.002438,0.948911,-46.121414,240.258514,29.925669
1067,0,0.022218,-0.002185,0.953229,-45.612991,241.432556,29.928978
1068,0,0.022382,-0.002040,0.957383,-45.131687,242.692368,29.932192
1069,0,0.022630,-0.001620,0.961835,-44.586380,243.939972,29.946976
1070,0,0.022821,-0.001412,0.965958,-44.151997,245.288437,29.963581
1071,0,0.022738,-0.001142,0.969985,-43.747169,246.665771,29.961367
1072,0,0.023419,-0.000944,0.974058,-43.297031,248.136703,29.870159
1073,0,0.023835,-0.000666,0.978022,-42.885532,249.710388,29.899284
1074,0,0.024018,-0.000590,0.982003,-42.482834,251.408997,29.882427
1075,0,0.024119,-0.000641,0.985964,-42.083618,253.138092,29.865427
1076,0,0.024265,-0.000827,0.990149,-41.601288,254.987961,29.842827
1077,0,0.024232,-0.000778,0.994237,-41.174454,256.931946,29.866587
1078,0,0.024252,-0.000596,0.998295,-40.757462,258.974945,29.874443
1079,0,0.024213,-0.000555,1.002526,-40.289288,261.119171,29.854605
1080,0,0.023981,-0.000595,1.006862,-39.807034,263.390228,29.852596
1081,0,0.024062,-0.000738,1.011334,-39.289665,265.836517,29.808584
1082,0,0.024219,-0.000739,1.016040,-38.700134,268.403168,29.792700
1083,0,0.024148,-0.000658,1.021012,-38.058075,271.088776,29.793285
1084,0,0.024425,-0.000739,1.026257,-37.335213,273.847931,29.742079
1085,0,0.024896,-0.000426,1.031747,-36.551529,276.665497,29.700672
1086,0,0.024975,-0.000334,1.037611,-35.722572,279.513733,29.684259
1087,0,0.025068,-0.000302,1.043514,-34.905514,282.414337,29.641844
1088,0,0.024655,0.000529,1.049548,-34.083771,285.287170,29.812998
1089,0,0.024451,0.000872,1.055644,-33.261665,288.194641,29.777605
1090,0,0.024505,0.001321,1.061951,-32.411110,291.096527,29.775597
1091,0,0.024341,0.001492,1.068307,-31.578657,293.997131,29.753096
1092,0,0.024444,0.001824,1.074480,-30.812223,296.846985,29.763428
1093,0,0.024695,0.001825,1.080556,-30.054567,299.727722,29.746468
1094,0,0.024307,0.002108,1.086633,-29.351143,302.619293,29.753864
1095,0,0.024257,0.002057,1.092506,-28.642368,305.462769,29.728676
1096,0,0.024292,0.002328,1.098452,-27.885942,308.246674,29.768232
1097,0,0.024508,0.002452,1.104306,-27.161793,311.072235,29.672989
1098,0,0.024834,0.002470,1.110134,-26.439606,313.888519,29.605000
1099,0,0.025071,0.002594,1.115743,-25.779015,316.650574,29.613369
1100,0,0.025163,0.002675,1.121294,-25.128143,319.397247,29.660366
1101,0,0.025281,0.002676,1.126546,-24.525024,322.154724,29.639517
1102,0,0.025271,0.002684,1.131670,-23.950949,324.788330,29.594404
1103,0,0.025184,0.002740,1.136481,-23.434219,327.245422,29.637581
1104,0,0.025028,0.002645,1.140948,-22.988590,329.535400,29.647085
1105,0,0.024758,0.002567,1.145247,-22.573906,331.576172,29.608885
1106,0,0.024494,0.002355,1.149217,-22.245773,333.359222,29.565285
1107,0,0.024125,0.002229,1.153274,-21.956799,334.805756,29.561979
1108,0,0.024034,0.002518,1.156545,-21.697235,336.087769,29.626871
1109,0,0.023935,0.002713,1.159408,-21.547136,337.077057,29.649057
1110,0,0.023876,0.002590,1.162256,-21.440817,337.724243,29.593962
1111,0,0.023815,0.002816,1.164908,-21.414783,337.983856,29.570742
1112,0,0.023717,0.002999,1.166748,-21.426661,338.176575,29.593834
1113,0,0.023662,0.003127,1.167909,-21.444466,338.205292,29.603916
1114,0,0.023653,0.003117,1.168564,-21.445518,338.221222,29.585278
1115,0,0.023612,0.003203,1.168948,-21.446085,338.228088,29.609955
1116,0,0.023627,0.003161,1.169175,-21.442955,338.238525,29.604870
1117,0,0.023652,0.003293,1.169271,-21.443972,338.243591,29.624306
1118,0,0.023644,0.003298,1.169344,-21.437059,338.250793,29.615946
1119,0,0.023689,0.003291,1.169424,-21.424435,338.253265,29.613550
1120,0,0.023906,0.003006,1.169311,-21.483131,338.223663,29.546579
1121,0,0.024015,0.002855,1.169238,-21.485785,338.226257,29.538418
1122,0,0.024136,0.002826,1.169258,-21.462694,338.243652,29.547586
1123,0,0.024212,0.002821,1.169364,-21.430157,338.313843,29.561543
1124,0,0.024344,0.002766,1.169555,-21.386513,338.394379,29.548632
1125,0,0.024092,0.002549,1.169704,-21.388268,338.426697,29.564817
1126,0,0.024344,0.002615,1.170002,-21.321363,338.425995,29.531490
1127,0,0.024258,0.002408,1.170222,-21.317600,338.427551,29.541189
1128,0,0.023994,0.002079,1.170025,-21.390066,338.431030,29.543463
1129,0,0.023817,0.001900,1.169941,-21.403849,338.429291,29.549252
1130,0,0.023728,0.001797,1.169886,-21.403109,338.430420,29.552301
1131,0,0.023662,0.001718,1.169862,-21.401579,338.432953,29.551697
1132,0,0.023647,0.001668,1.169848,-21.402956,338.430878,29.544878
1133,0,0.023195,0.002451,1.169540,-21.471613,338.434265,29.672331
1134,0,0.023042,0.002717,1.169402,-21.479795,338.433197,29.676670
1135,0,0.023033,0.002724,1.169364,-21.470448,338.432098,29.656527
1136,0,0.023065,0.002726,1.169387,-21.458494,338.428558,29.645668
1137,0,0.023117,0.002611,1.169417,-21.449129,338.431396,29.627005
1138,0,0.023175,0.002491,1.169473,-21.438967,338.431976,29.610067
1139,0,0.023174,0.002480,1.169588,-21.455797,338.393066,29.593596
1140,0,0.023180,0.002439,1.169634,-21.453592,338.384247,29.583977
1141,0,0.023174,0.002431,1.169642,-21.444540,338.386597,29.581573
1142,0,0.023184,0.002416,1.169621,-21.437935,338.396820,29.580473
1143,0,0.023176,0.002428,1.169602,-21.430542,338.403198,29.583176
1144,0,0.023161,0.002458,1.169592,-21.428560,338.405182,29.584347
1145,0,0.023166,0.002450,1.169637,-21.454348,338.379944,29.574514
1146,0,0.023214,0.002475,1.169616,-21.455944,338.389404,29.585695
1147,0,0.023276,0.002467,1.169606,-21.447189,338.400574,29.595387
1148,0,0.023213,0.002453,1.169630,-21.438620,338.406555,29.601509
1149,0,0.023247,0.002372,1.169633,-21.435675,338.406097,29.591179
1150,0,0.023209,0.002354,1.169657,-21.433628,338.404694,29.592216
1151,0,0.022790,0.002837,1.169820,-21.440590,338.364868,29.615335
1152,0,0.022570,0.003074,1.169950,-21.429659,338.356964,29.625118
1153,0,0.023077,0.003315,1.168779,-21.585421,338.299042,29.593618
1154,0,0.023396,0.003589,1.167808,-21.653118,338.298798,29.587437
1155,0,0.023599,0.003733,1.167156,-21.681772,338.308960,29.585039
1156,0,0.023744,0.003835,1.166755,-21.695181,338.312317,29.583942
1157,0,0.023847,0.003869,1.166518,-21.700317,338.316498,29.582294
1158,0,0.023599,0.003760,1.165942,-21.766535,338.320862,29.599939
1159,0,0.023709,0.003850,1.165675,-21.782280,338.319458,29.599291
1160,0,0.023883,0.003890,1.165702,-21.759895,338.315491,29.589190
1161,0,0.023972,0.003947,1.165746,-21.745773,338.314270,29.584885
1162,0,0.023996,0.003993,1.165774,-21.737680,338.313934,29.583385
1163,0,0.024044,0.004004,1.165799,-21.732136,338.314667,29.581377
1164,0,0.024050,0.004025,1.165826,-21.731741,338.315948,29.581861
1165,0,0.024038,0.004018,1.165824,-21.730974,338.314484,29.582073
1166,0,0.024067,0.004026,1.165816,-21.730146,338.313995,29.583502
1167,0,0.024058,0.004069,1.165812,-21.731550,338.312683,29.585323
1168,0,0.024071,0.004070,1.165824,-21.731033,338.313629,29.584272
1169,0,0.024065,0.004087,1.165832,-21.730890,338.312683,29.585634
1170,0,0.024099,0.004051,1.165818,-21.730991,338.311340,29.581272
1171,0,0.024133,0.004045,1.165802,-21.731932,338.312469,29.578806
1172,0,0.024170,0.004075,1.165796,-21.732996,338.311768,29.578133
1173,0,0.024188,0.004075,1.165804,-21.732271,338.311279,29.576408
1174,0,0.024212,0.004064,1.165803,-21.732483,338.311462,29.574266
1175,0,0.024164,0.004122,1.165807,-21.731003,338.310791,29.577841
1176,0,0.024151,0.004127,1.165827,-21.730682,338.309753,29.577986
1177,0,0.024176,0.004089,1.165816,-21.731911,338.310608,29.576565
1178,0,0.024165,0.004088,1.165812,-21.731472,338.309814,29.578241
1179,0,0.024176,0.004063,1.165816,-21.731054,338.309875,29.577362
1180,0,0.024164,0.004079,1.165811,-21.728893,338.309540,29.577002
1181,0,0.024165,0.004082,1.165808,-21.728825,338.311401,29.578394
1182,0,0.024174,0.004088,1.165802,-21.730263,338.311371,29.578033
1183,0,0.024182,0.004084,1.165789,-21.731478,338.310425,29.578234
1184,0,0.024156,0.004088,1.165798,-21.730246,338.310028,29.579876
1185,0,0.024153,0.004118,1.165807,-21.730143,338.308777,29.580217
1186,0,0.024153,0.004118,1.165796,-21.730551,338.309845,29.578142
1187,0,0.024143,0.004074,1.165793,-21.729498,338.310852,29.574625
1188,0,0.024157,0.004082,1.165808,-21.728859,338.309784,29.576204
1189,0,0.024177,0.004064,1.165804,-21.729122,338.308899,29.575945
1190,0,0.024179,0.004059,1.165805,-21.728598,338.310089,29.575602
1191,0,0.024189,0.004105,1.165806,-21.729237,338.309814,29.577768
1192,0,0.024204,0.004087,1.165795,-21.729467,338.311859,29.574903
1193,0,0.024215,0.004107,1.165808,-21.728621,338.310638,29.575146
1194,0,0.024214,0.004100,1.165805,-21.728539,338.312164,29.574114
1195,0,0.024192,0.004103,1.165805,-21.728552,338.311646,29.575363
1196,0,0.024185,0.004114,1.165817,-21.727348,338.311798,29.576069
1197,0,0.024188,0.004092,1.165817,-21.729200,338.311584,29.574097
1198,0,0.024197,0.004084,1.165836,-21.727137,338.310974,29.572128
1199,0,0.024166,0.004117,1.165887,-21.724543,338.313049,29.575974
1200,0,0.024087,0.004002,1.166234,-21.718573,338.333984,29.582460
1201,0,0.023972,0.003975,1.166006,-21.734905,338.328979,29.588623
1202,0,0.023923,0.003930,1.165851,-21.745060,338.325226,29.590115
1203,0,0.023904,0.003865,1.165777,-21.749548,338.321808,29.588209
1204,0,0.023894,0.003866,1.165734,-21.752272,338.321472,29.587576
1205,0,0.023868,0.003852,1.165705,-21.753586,338.320648,29.588282
1206,0,0.023851,0.003820,1.165688,-21.755745,338.319031,29.586607
1207,0,0.023827,0.003835,1.165671,-21.756037,338.320129,29.587879
1208,0,0.023820,0.003860,1.165654,-21.756485,338.319519,29.588842
1209,0,0.023797,0.003885,1.165654,-21.756514,338.319305,29.589762
1210,0,0.023824,0.003859,1.165645,-21.756792,338.319305,29.587732
1211,0,0.023832,0.003838,1.165668,-21.756008,338.319305,29.586864
1212,0,0.023797,0.003882,1.165669,-21.756310,338.319550,29.590797
1213,0,0.023797,0.003866,1.165654,-21.756392,338.320740,29.591864
1214,0,0.023830,0.003843,1.165635,-21.757450,338.321503,29.589838
1215,0,0.023810,0.003828,1.165664,-21.756861,338.318512,29.587019
1216,0,0.023852,0.003813,1.165656,-21.757687,338.320770,29.584213
1217,0,0.023832,0.003928,1.165393,-21.773882,338.366486,29.598621
1218,0,0.023572,0.004446,1.165322,-21.773155,338.394379,29.651047
1219,0,0.023432,0.004692,1.165377,-21.754528,338.431274,29.681824
1220,0,0.023348,0.004840,1.165454,-21.735937,338.458527,29.699036
1221,0,0.023268,0.004911,1.165524,-21.724033,338.474091,29.709492
1222,0,0.023231,0.004979,1.165562,-21.715590,338.484924,29.716417
1223,0,0.023186,0.005015,1.165586,-21.711287,338.491150,29.719086
1224,0,0.023158,0.005042,1.165951,-21.701662,338.472137,29.718702
1225,0,0.023279,0.005061,1.165668,-21.718723,338.501648,29.730766
1226,0,0.023466,0.005129,1.165018,-21.741684,338.566467,29.741102
1227,0,0.023602,0.005122,1.164383,-21.758429,338.629761,29.744156
1228,0,0.023628,0.005178,1.163719,-21.787037,338.707275,29.752211
1229,0,0.023918,0.005043,1.163607,-21.797392,338.724701,29.750490
1230,0,0.024115,0.004966,1.163545,-21.802612,338.733704,29.748747
1231,0,0.024186,0.004928,1.163532,-21.803358,338.739197,29.750397
1232,0,0.024258,0.004926,1.163484,-21.805355,338.742340,29.752317
1233,0,0.024287,0.004918,1.163460,-21.807278,338.744934,29.752665
1234,0,0.024350,0.004869,1.163495,-21.826054,338.735840,29.760645
1235,0,0.024431,0.004751,1.163530,-21.826017,338.777344,29.779154
1236,0,0.024449,0.004744,1.163529,-21.812307,338.809204,29.782970
1237,0,0.024421,0.004735,1.163501,-21.787621,338.846161,29.783165
1238,0,0.024365,0.004759,1.163443,-21.766792,338.877289,29.781555
1239,0,0.024351,0.004751,1.163429,-21.754442,338.897400,29.780107
1240,0,0.024340,0.004749,1.163436,-21.746044,338.908142,29.781549
1241,0,0.024330,0.004755,1.163435,-21.741665,338.912598,29.782942
1242,0,0.024332,0.004738,1.163432,-21.739571,338.914978,29.783895
1243,0,0.024326,0.004736,1.163426,-21.737268,338.916321,29.784607
1244,0,0.024286,0.004750,1.163422,-21.736074,338.917145,29.786684
1245,0,0.024302,0.004774,1.163402,-21.737488,338.918518,29.784195
1246,0,0.024221,0.004314,1.163665,-21.726635,338.929565,29.780401
1247,0,0.024192,0.003955,1.164441,-21.627104,339.021667,29.774353
1248,0,0.024240,0.003787,1.165065,-21.554066,339.080719,29.770052
1249,0,0.024260,0.003691,1.165446,-21.512962,339.112671,29.769104
1250,0,0.024298,0.003622,1.165684,-21.489023,339.128296,29.765263
1251,0,0.024297,0.003599,1.165819,-21.476164,339.140930,29.764946
1252,0,0.024314,0.003558,1.165931,-21.467936,339.143433,29.761713
1253,0,0.024327,0.003529,1.165977,-21.464579,339.145691,29.760675
1254,0,0.024345,0.003526,1.165998,-21.462633,339.146118,29.761747
1255,0,0.024353,0.003549,1.166029,-21.462084,339.146851,29.764404
1256,0,0.024328,0.003548,1.166051,-21.460079,339.146240,29.763922
1257,0,0.024326,0.003530,1.166051,-21.459505,339.147186,29.763269
1258,0,0.024305,0.003533,1.166078,-21.458590,339.147186,29.762663
1259,0,0.024334,0.003480,1.166058,-21.460541,339.147736,29.757849
1260,0,0.024340,0.003502,1.166047,-21.459831,339.148224,29.762217
1261,0,0.024340,0.003501,1.166063,-21.460354,339.148834,29.762428
1262,0,0.024354,0.003515,1.166068,-21.460142,339.147034,29.762104
1263,0,0.024343,0.003523,1.166081,-21.458588,339.147156,29.763250
1264,0,0.024342,0.003532,1.166088,-21.458754,339.147400,29.763697
1265,0,0.024345,0.003503,1.166075,-21.459702,339.148499,29.763847
1266,0,0.024330,0.003508,1.166082,-21.458302,339.147797,29.764954
1267,0,0.024321,0.003464,1.166077,-21.459137,339.146973,29.763153
1268,0,0.024305,0.003466,1.166052,-21.461809,339.146759,29.762377
1269,0,0.024327,0.003455,1.166045,-21.460777,339.148712,29.761293
1270,0,0.024506,0.003622,1.165719,-21.454075,339.123322,29.755323
1271,0,0.024485,0.003616,1.165651,-21.456194,339.118561,29.753981
1272,0,0.024464,0.003622,1.165601,-21.456902,339.115845,29.755497
1273,0,0.024454,0.003611,1.165609,-21.457897,339.116455,29.756012
1274,0,0.024456,0.003573,1.165620,-21.460279,339.118439,29.756519
1275,0,0.024435,0.003563,1.165624,-21.461805,339.121490,29.758652
1276,0,0.024400,0.003572,1.165635,-21.463261,339.122162,29.760847
1277,0,0.024356,0.003590,1.165635,-21.464224,339.122498,29.764072
1278,0,0.024339,0.003598,1.165643,-21.463243,339.120392,29.766041
1279,0,0.024318,0.003597,1.165638,-21.463579,339.120117,29.767008
1280,0,0.024313,0.003625,1.165635,-21.464842,339.119110,29.768179
1281,0,0.024319,0.003620,1.165648,-21.465435,339.120667,29.765896
1282,0,0.024372,0.003590,1.165655,-21.465355,339.119720,29.764425
1283,0,0.024361,0.003587,1.166025,-21.434195,339.071136,29.763506
1284,0,0.024363,0.003573,1.166112,-21.426504,339.060974,29.764256
1285,0,0.024358,0.003540,1.166140,-21.423077,339.057800,29.763262
1286,0,0.024396,0.003517,1.166126,-21.425224,339.059814,29.760740
1287,0,0.024403,0.003509,1.166108,-21.427221,339.061584,29.758690
1288,0,0.024398,0.003508,1.166121,-21.425955,339.061493,29.758539
1289,0,0.024432,0.003524,1.166106,-21.427055,339.063354,29.758055
1290,0,0.024665,0.003657,1.166200,-21.433685,339.075470,29.751469
1291,0,0.025007,0.003909,1.166380,-21.396704,339.052582,29.736521
1292,0,0.025232,0.004061,1.166484,-21.376789,339.042450,29.728374
1293,0,0.025348,0.004189,1.166548,-21.365873,339.040344,29.725573
1294,0,0.025435,0.004243,1.166586,-21.360605,339.040497,29.720823
1295,0,0.025496,0.004278,1.166619,-21.357132,339.038513,29.719234
1296,0,0.025443,0.004489,1.166409,-21.358734,339.029175,29.727976
