Objects
100
,,Global Angle QBii:QBii,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1900,0,-0.017582,-0.005465,-3.254645,1003.936157,1753.709717,160.554657
1901,0,-0.020616,-0.003198,-3.255129,1003.502747,1748.516602,160.613708
1902,0,-0.018896,-0.006651,-3.255795,1002.936096,1743.480347,160.385651
1903,0,-0.020109,-0.011480,-3.255986,1002.538208,1738.479370,160.185898
1904,0,-0.021539,-0.010842,-3.256835,1002.084106,1733.297241,160.101089
1905,0,-0.020149,-0.011017,-3.257125,1001.461365,1728.224976,160.182236
1906,0,-0.023258,-0.012613,-3.257738,1001.178284,1723.211060,159.990189
1907,0,-0.020954,-0.013427,-3.258209,1000.440247,1718.124878,160.110229
1908,0,-0.020753,-0.009641,-3.258819,999.922363,1712.782471,160.144897
1909,0,-0.022747,-0.012585,-3.258391,999.500854,1707.792114,160.110321
1910,0,-0.019422,-0.013445,-3.258654,998.812866,1702.703613,160.246231
1911,0,-0.022104,-0.008408,-3.259150,998.385254,1697.224487,160.219727
1912,0,-0.020247,-0.010829,-3.259346,997.771851,1692.222656,160.336365
1913,0,-0.019113,-0.012690,-3.259908,997.213684,1687.203003,160.209030
1914,0,-0.020958,-0.007691,-3.260426,996.682495,1681.736816,160.397659
1915,0,-0.019636,-0.009917,-3.260841,996.136597,1676.678711,160.293701
1916,0,-0.026116,-0.015615,-3.261979,996.046082,1671.836914,160.073486
1917,0,-0.022545,-0.013618,-3.262373,995.286316,1666.575684,160.139862
1918,0,-0.023272,-0.010880,-3.263090,994.810669,1661.219116,160.251251
1919,0,-0.025269,-0.013731,-3.263692,994.434814,1656.295654,160.206146
1920,0,-0.017932,-0.011330,-3.263707,993.459778,1651.075073,160.450546
1921,0,-0.020250,-0.007474,-3.264069,992.969055,1645.638672,160.528198
1922,0,-0.022044,-0.013405,-3.263760,992.524109,1640.959229,160.298767
1923,0,-0.021355,-0.017149,-3.264618,991.855469,1636.079346,160.173279
1924,0,-0.023609,-0.011449,-3.264441,991.513367,1630.565063,160.250031
1925,0,-0.022126,-0.012771,-3.264574,990.840271,1625.499634,160.340546
1926,0,-0.023359,-0.016034,-3.265708,990.367493,1620.711182,160.117188
1927,0,-0.023703,-0.010578,-3.266265,989.796997,1615.340942,160.394073
1928,0,-0.021201,-0.010976,-3.267130,989.194336,1610.282959,160.345291
1929,0,-0.025265,-0.013835,-3.267813,988.878601,1605.510132,160.340607
1930,0,-0.019565,-0.009293,-3.268230,987.982422,1600.248169,160.521912
1931,0,-0.019670,-0.007484,-3.268541,987.373230,1595.048584,160.540604
1932,0,-0.022353,-0.012959,-3.268999,986.943176,1590.398193,160.409439
1933,0,-0.019597,-0.012948,-3.268856,986.123108,1585.358398,160.341248
1934,0,-0.018158,-0.008299,-3.268065,985.337524,1580.069824,160.471573
1935,0,-0.019586,-0.012855,-3.267653,984.759766,1575.203003,160.491425
1936,0,-0.023182,-0.010902,-3.267323,984.237915,1570.143555,160.475357
1937,0,-0.023601,-0.008401,-3.267282,983.617615,1564.823242,160.554428
1938,0,-0.021475,-0.010295,-3.266737,982.856384,1559.976807,160.631409
1939,0,-0.026812,-0.011076,-3.266711,982.433594,1554.943726,160.414612
1940,0,-0.021059,-0.007014,-3.266257,981.477234,1549.673340,160.715942
1941,0,-0.017296,-0.005160,-3.265509,980.596436,1544.599854,160.933075
1942,0,-0.020881,-0.003471,-3.264514,980.112793,1539.715332,161.004517
1943,0,-0.019945,-0.007440,-3.265988,979.522705,1535.235474,160.748596
1944,0,-0.015057,-0.006666,-3.265740,978.545105,1530.073975,160.854553
1945,0,-0.016567,-0.006159,-3.265299,977.937073,1524.917847,160.919479
1946,0,-0.019362,-0.004111,-3.265551,977.360535,1519.608887,161.001694
1947,0,-0.021553,-0.000287,-3.265570,976.910645,1514.217041,161.114502
1948,0,-0.018348,-0.003812,-3.265856,976.135559,1509.183594,161.134842
1949,0,-0.020283,-0.002996,-3.266423,975.550659,1503.849487,161.155365
1950,0,-0.020304,-0.002584,-3.267573,975.001587,1498.550659,161.250366
1951,0,-0.017095,-0.006869,-3.267096,974.166138,1493.692505,161.154129
1952,0,-0.021375,-0.005746,-3.267837,973.767334,1488.346680,161.113281
1953,0,-0.017929,-0.003098,-3.265109,972.855530,1483.182861,161.191055
1954,0,-0.017173,-0.006309,-3.265044,972.291992,1478.176758,161.098938
1955,0,-0.019329,-0.006675,-3.265158,971.762207,1472.978638,160.986755
1956,0,-0.017850,-0.005363,-3.265258,971.069824,1467.518066,160.953735
1957,0,-0.021448,-0.004533,-3.265274,970.696289,1462.461792,161.001755
1958,0,-0.018802,-0.004772,-3.265194,969.897705,1457.243408,161.087845
1959,0,-0.019536,0.002307,-3.264639,969.262146,1451.677368,161.200241
1960,0,-0.020416,-0.000685,-3.263984,968.689270,1446.519531,161.234299
1961,0,-0.016600,0.000255,-3.263375,967.816711,1441.387207,161.342468
1962,0,-0.018219,0.005911,-3.262740,967.224487,1435.755371,161.280823
1963,0,-0.016357,0.004411,-3.262825,966.464172,1430.615479,161.430511
1964,0,-0.015926,0.000957,-3.263003,965.817749,1425.627319,161.177887
1965,0,-0.016178,0.007189,-3.262748,965.138245,1420.050171,161.360367
1966,0,-0.014199,0.003114,-3.262552,964.427185,1414.832275,161.146286
1967,0,-0.020444,-0.000623,-3.262844,964.150452,1409.867676,160.972061
1968,0,-0.018649,0.002712,-3.264625,963.423828,1404.512939,160.876297
1969,0,-0.016960,0.005273,-3.263709,962.745789,1399.008789,161.003403
1970,0,-0.017909,0.002916,-3.263813,962.272400,1393.967896,160.887329
1971,0,-0.011667,0.007390,-3.264045,961.255005,1388.584106,161.157166
1972,0,-0.011152,0.011797,-3.263569,960.575562,1383.112793,161.185059
1973,0,-0.013341,0.007087,-3.264461,960.091003,1378.278076,160.932648
1974,0,-0.014936,0.006136,-3.264034,959.540955,1373.087036,160.941986
1975,0,-0.017071,0.011063,-3.263851,959.015442,1367.601807,160.874222
1976,0,-0.016349,0.007869,-3.264657,958.345703,1362.603271,160.886520
1977,0,-0.019713,0.007061,-3.264980,957.889221,1357.550537,160.791809
1978,0,-0.016767,0.012014,-3.265517,957.139282,1352.143677,160.878769
1979,0,-0.017260,0.007458,-3.265073,956.646851,1347.129028,160.807678
1980,0,-0.019879,0.006527,-3.265689,956.190674,1342.109619,160.636520
1981,0,-0.014347,0.010939,-3.265005,955.196411,1336.726440,160.802032
1982,0,-0.015929,0.013569,-3.265121,954.662048,1331.588745,160.981033
1983,0,-0.016354,0.007922,-3.265008,954.077148,1326.935669,160.617722
1984,0,-0.013277,0.008542,-3.264510,953.172180,1321.926758,160.615005
1985,0,-0.014214,0.011531,-3.263369,952.476746,1316.567261,160.622574
1986,0,-0.014354,0.010200,-3.263013,951.745178,1311.717041,160.672440
1987,0,-0.018542,0.009973,-3.262604,951.234558,1306.649780,160.502304
1988,0,-0.017526,0.009685,-3.262005,950.524841,1301.537354,160.494843
1989,0,-0.016897,0.009872,-3.261052,949.873962,1296.570801,160.516235
1990,0,-0.019911,0.009396,-3.260723,949.348267,1291.616089,160.258575
1991,0,-0.016076,0.011658,-3.260262,948.486023,1286.434326,160.563339
1992,0,-0.017978,0.013401,-3.260330,947.976074,1281.259644,160.623169
1993,0,-0.020186,0.008239,-3.260299,947.419067,1276.440308,160.189667
1994,0,-0.014896,0.006415,-3.260126,946.503967,1271.578247,160.047043
1995,0,-0.015763,0.008809,-3.260174,945.955872,1266.273560,160.149796
1996,0,-0.016232,0.009045,-3.260109,945.318848,1261.163330,160.179718
1997,0,-0.018574,0.011838,-3.260427,944.840942,1255.796143,160.172440
1998,0,-0.017265,0.008967,-3.259391,944.198486,1250.727539,160.061310
1999,0,-0.016865,0.008062,-3.260130,943.608948,1245.643066,160.117279
2000,0,-0.017743,0.012447,-3.260146,943.023987,1240.175293,160.112091
2001,0,-0.015276,0.009177,-3.259173,942.291138,1235.147827,160.072617
2002,0,-0.017756,0.007340,-3.259518,941.792786,1230.029663,160.021744
2003,0,-0.017722,0.009341,-3.259620,941.148987,1224.806396,159.855896
2004,0,-0.016053,0.007497,-3.260058,940.594116,1219.717773,159.846924
2005,0,-0.017890,0.005954,-3.259897,940.063416,1214.695312,159.714325
2006,0,-0.016630,0.005909,-3.260302,939.397888,1209.474365,159.623093
2007,0,-0.017797,0.006473,-3.260510,938.854126,1204.271118,159.608429
2008,0,-0.018655,0.003176,-3.260272,938.349487,1199.313843,159.406677
2009,0,-0.016079,0.005618,-3.260607,937.580139,1193.980957,159.500732
2010,0,-0.018410,0.008256,-3.260635,937.094971,1188.607056,159.433640
2011,0,-0.017519,0.004137,-3.260062,936.468750,1183.609985,159.423508
2012,0,-0.017524,0.005846,-3.260429,935.828674,1178.322876,159.375092
2013,0,-0.016446,0.010009,-3.259957,935.180115,1172.830078,159.378021
2014,0,-0.014933,0.003908,-3.260381,934.978027,1166.772217,158.521622
2015,0,-0.016228,0.003591,-3.260197,934.410950,1161.593750,158.310791
2016,0,-0.015930,0.007404,-3.260301,933.728943,1156.112793,158.437027
2017,0,-0.017718,0.004568,-3.260245,933.309204,1151.064453,158.320557
2018,0,-0.020838,-0.001485,-3.260347,932.858459,1146.191895,157.843323
2019,0,-0.018642,0.001842,-3.260755,932.096008,1140.771973,158.063797
2020,0,-0.020365,0.001477,-3.260918,931.622192,1135.593384,157.914139
2021,0,-0.017844,-0.000467,-3.260790,930.914612,1130.699097,158.029129
2022,0,-0.014471,0.003314,-3.260715,930.103882,1125.325439,158.083923
2023,0,-0.015741,0.002994,-3.259825,929.627930,1120.204224,157.926025
2024,0,-0.016983,0.000322,-3.259759,929.106812,1115.296265,158.003769
2025,0,-0.018719,0.003834,-3.259611,928.578003,1110.008911,157.886734
2026,0,-0.018413,0.004215,-3.259443,928.015137,1104.779785,157.990570
2027,0,-0.018885,0.000350,-3.259702,927.537292,1099.985107,157.856262
2028,0,-0.017201,0.001097,-3.259518,926.885925,1094.898315,157.759323
2029,0,-0.016615,0.002970,-3.259134,926.292969,1089.732544,157.873032
2030,0,-0.018053,0.002134,-3.259349,925.871155,1084.804321,157.863647
2031,0,-0.014849,0.001452,-3.258851,925.099182,1079.877563,157.814575
2032,0,-0.014020,0.006642,-3.258660,924.415710,1074.536133,157.993484
2033,0,-0.014899,0.003332,-3.258771,923.893127,1069.671021,157.782593
2034,0,-0.013948,-0.003350,-3.258871,923.192139,1065.166260,157.468506
2035,0,-0.014652,0.000924,-3.258762,922.577209,1059.956177,157.635681
2036,0,-0.014338,0.004925,-3.257517,922.004089,1054.729004,157.698746
2037,0,-0.014989,0.002601,-3.256686,921.407410,1049.901001,157.705185
2038,0,-0.019001,0.004039,-3.257711,921.011108,1044.902832,157.455673
2039,0,-0.016762,0.004852,-3.256372,920.315369,1039.778809,157.667953
2040,0,-0.016412,0.003090,-3.256025,919.693298,1034.920044,157.482117
2041,0,-0.018808,0.002432,-3.256438,919.218689,1030.074341,157.394073
2042,0,-0.015094,0.006454,-3.255793,918.440063,1024.733643,157.670807
2043,0,-0.013676,0.005725,-3.255249,917.834351,1019.794922,157.614624
2044,0,-0.014730,-0.000749,-3.255258,917.175842,1015.220886,157.122696
2045,0,-0.013694,0.002375,-3.254911,916.436646,1010.057312,157.340988
2046,0,-0.013707,0.004461,-3.254438,915.826172,1004.843567,157.422745
2047,0,-0.014738,0.004660,-3.254147,915.270447,999.796753,157.596802
2048,0,-0.015549,0.007320,-3.254322,914.706238,994.585022,157.463959
2049,0,-0.015395,0.005911,-3.253787,914.193604,989.524597,157.496750
2050,0,-0.014464,0.004997,-3.253747,913.591003,984.433228,157.460556
2051,0,-0.014133,0.006642,-3.253838,912.955566,979.256714,157.451294
2052,0,-0.014819,0.007390,-3.253785,912.471436,974.119812,157.578308
2053,0,-0.014247,0.005099,-3.253627,911.831543,969.108765,157.416534
2054,0,-0.014253,0.002821,-3.253971,911.246643,964.148132,157.187561
2055,0,-0.014044,0.004869,-3.253727,910.714233,958.876465,157.316040
2056,0,-0.014435,0.003182,-3.253535,910.198425,953.808411,157.140900
2057,0,-0.015967,0.003263,-3.254044,909.635010,948.669922,157.153748
2058,0,-0.015804,0.005489,-3.253850,909.073364,943.440369,157.191620
2059,0,-0.017156,0.001735,-3.253232,908.609070,938.472046,156.962891
2060,0,-0.014627,0.003968,-3.252857,907.865479,933.208984,157.088196
2061,0,-0.016649,0.006437,-3.251873,907.365540,927.876343,156.985703
2062,0,-0.015899,0.004649,-3.250825,906.789246,922.844727,157.005463
2063,0,-0.013166,0.005931,-3.251049,906.073303,917.639343,156.962601
2064,0,-0.014160,0.006854,-3.250553,905.500488,912.295227,156.908432
2065,0,-0.013633,0.006717,-3.250164,904.924255,907.148743,156.936188
2066,0,-0.013719,0.005945,-3.250510,904.323975,902.029846,156.791473
2067,0,-0.014406,0.008871,-3.251051,903.793945,896.682434,156.923889
2068,0,-0.014717,0.007763,-3.251055,903.329041,891.523010,156.722519
2069,0,-0.017757,0.002470,-3.251441,902.994568,886.702087,156.503571
2070,0,-0.016086,0.004697,-3.252493,902.365479,881.513977,156.622009
2071,0,-0.017048,0.005916,-3.252576,901.945923,876.256775,156.482513
2072,0,-0.014329,0.006505,-3.252721,901.326843,871.172729,156.729553
2073,0,-0.008373,0.008113,-3.253096,900.545715,865.990906,156.517883
2074,0,-0.013331,0.007430,-3.252935,900.299255,860.906555,156.573837
2075,0,-0.013014,0.009078,-3.252638,899.802795,855.735107,156.623901
2076,0,-0.014308,0.009133,-3.253498,899.355469,850.564331,156.453949
2077,0,-0.014582,0.011196,-3.254046,898.875732,845.392761,156.573929
2078,0,-0.014829,0.009982,-3.254476,898.423340,840.351135,156.440552
2079,0,-0.015770,0.008115,-3.255273,897.944458,835.484253,156.285889
2080,0,-0.016000,0.011162,-3.255195,897.394531,830.224182,156.448624
2081,0,-0.016465,0.010560,-3.254970,896.947449,825.198486,156.274902
2082,0,-0.015152,0.008681,-3.255348,896.336792,820.489380,156.352936
2083,0,-0.014213,0.013453,-3.255189,895.717651,815.321960,156.500961
2084,0,-0.013508,0.011261,-3.254172,895.118591,810.370789,156.208237
2085,0,-0.011973,0.006893,-3.253814,894.560242,805.785583,156.084732
2086,0,-0.014441,0.008287,-3.253586,894.048828,800.803345,156.149323
2087,0,-0.015221,0.011120,-3.252305,893.474731,795.703125,156.207458
2088,0,-0.015317,0.011244,-3.251212,892.956848,790.885254,156.188705
2089,0,-0.017978,0.007118,-3.251403,892.544861,786.184570,155.843521
2090,0,-0.017465,0.010900,-3.251161,891.968262,781.068726,156.038727
2091,0,-0.015701,0.010877,-3.250587,891.332214,776.153381,155.885681
2092,0,-0.020134,0.006371,-3.250818,891.024475,771.483704,155.648178
2093,0,-0.016741,0.010715,-3.250832,890.264587,766.312012,155.950302
2094,0,-0.012544,0.012320,-3.250150,889.514404,761.283752,155.910294
2095,0,-0.015138,0.004583,-3.249557,889.036560,756.802185,155.505676
2096,0,-0.016275,0.004012,-3.249443,888.519653,751.938965,155.489227
2097,0,-0.015640,0.007792,-3.249227,887.958069,746.647156,155.717896
2098,0,-0.017270,0.009340,-3.248991,887.589722,741.612122,155.734802
2099,0,-0.016944,0.008211,-3.248937,886.992981,736.686096,155.616653
2100,0,-0.018509,0.007200,-3.249052,886.576538,731.658630,155.560852
2101,0,-0.017094,0.007592,-3.248787,886.008911,726.548767,155.574539
2102,0,-0.016776,0.006677,-3.249094,885.421753,721.606689,155.453613
2103,0,-0.017759,0.008009,-3.249294,884.970398,716.414490,155.573883
2104,0,-0.015745,0.009592,-3.248618,884.305054,711.340332,155.528961
2105,0,-0.017428,0.003424,-3.249465,883.870972,706.546204,155.253510
2106,0,-0.017712,0.003643,-3.249953,883.364014,701.429565,155.200134
2107,0,-0.019423,0.004974,-3.249997,882.901184,696.342102,155.231644
2108,0,-0.019649,0.002854,-3.249878,882.516907,691.345703,155.074020
2109,0,-0.017777,0.002566,-3.250334,881.867371,686.251892,155.018723
2110,0,-0.022067,0.002569,-3.250247,881.585144,681.231384,154.917877
2111,0,-0.019950,0.003464,-3.249700,880.997375,676.061401,154.976837
2112,0,-0.019228,0.005058,-3.249630,880.455444,670.827087,154.917694
2113,0,-0.022861,0.002782,-3.249640,880.149170,665.921997,154.833954
2114,0,-0.017287,0.004165,-3.249545,879.357178,660.772583,154.985184
2115,0,-0.018161,0.003529,-3.250288,878.876709,655.623901,154.810883
2116,0,-0.020123,0.003951,-3.250571,878.424805,650.590576,154.965683
2117,0,-0.016816,0.002523,-3.250541,877.838257,645.573242,154.868484
2118,0,-0.019923,0.002594,-3.250890,877.462463,640.472656,154.820297
2119,0,-0.017712,0.001137,-3.251266,876.872498,635.454529,154.741714
2120,0,-0.021535,-0.001303,-3.251495,876.640137,630.591431,154.434235
2121,0,-0.023082,-0.002753,-3.251882,876.293701,625.580383,154.488556
2122,0,-0.020421,-0.001662,-3.252348,875.612061,620.512878,154.376251
2123,0,-0.023299,-0.002240,-3.252332,875.384399,615.536255,154.430252
2124,0,-0.016127,0.000103,-3.252296,874.573120,610.390930,154.558899
2125,0,-0.016420,-0.000047,-3.252844,874.044617,605.408203,154.488693
2126,0,-0.019683,0.000059,-3.253200,873.747620,600.465637,154.625458
2127,0,-0.017449,-0.000156,-3.253111,873.182373,595.472290,154.479767
2128,0,-0.021089,-0.000627,-3.254519,872.827148,590.518311,154.392197
2129,0,-0.020076,0.002636,-3.255199,872.287292,585.356689,154.491714
2130,0,-0.020463,-0.000589,-3.255224,871.823547,580.567078,154.317688
2131,0,-0.022445,-0.002222,-3.256547,871.402405,575.787842,154.276367
2132,0,-0.021145,0.000287,-3.256828,870.840698,570.657043,154.372574
2133,0,-0.021677,-0.002009,-3.256339,870.465515,565.882935,154.163727
2134,0,-0.020338,-0.002391,-3.256479,869.889709,561.056152,154.395020
2135,0,-0.017978,0.000591,-3.255989,869.184204,555.989868,154.277130
2136,0,-0.019597,-0.002783,-3.254883,868.745850,551.338867,154.156754
2137,0,-0.021949,-0.004570,-3.254187,868.303345,546.609619,154.127014
2138,0,-0.020742,-0.001366,-3.253791,867.591919,541.553711,154.281403
2139,0,-0.021676,-0.001613,-3.252707,867.104980,536.753662,154.314651
2140,0,-0.021802,-0.003191,-3.251723,866.525940,531.971619,154.183426
2141,0,-0.027498,-0.002377,-3.251481,866.271057,527.107239,154.164688
2142,0,-0.025132,-0.002179,-3.251107,865.591858,522.132019,154.257370
2143,0,-0.024548,-0.003759,-3.250531,865.055115,517.401978,154.062378
2144,0,-0.029847,-0.005333,-3.249904,864.771667,512.615356,154.103973
2145,0,-0.022852,-0.002652,-3.249370,863.745972,507.601074,154.333710
2146,0,-0.021423,-0.003670,-3.248789,863.127563,502.810547,154.183792
2147,0,-0.025227,-0.008856,-3.247921,862.773193,498.173615,153.814789
2148,0,-0.023610,-0.006048,-3.247612,862.099487,493.240967,154.160355
2149,0,-0.025439,-0.005139,-3.247795,861.700012,488.191772,154.237350
2150,0,-0.025653,-0.005095,-3.247573,861.217773,483.247772,154.224594
2151,0,-0.025999,-0.004628,-3.247470,860.736816,478.339111,154.215546
2152,0,-0.027892,-0.006528,-3.247748,860.326294,473.333771,154.157150
2153,0,-0.023100,-0.006975,-3.247625,859.624939,468.411621,154.029617
2154,0,-0.026594,-0.008265,-3.248448,859.327637,463.499786,154.100494
2155,0,-0.024815,-0.007674,-3.248814,858.758728,458.451263,154.159027
2156,0,-0.023133,-0.008075,-3.249501,858.247192,453.470581,154.084946
2157,0,-0.025711,-0.010712,-3.249632,857.871033,448.689880,154.047409
2158,0,-0.024167,-0.010921,-3.249739,857.238403,443.718658,154.066132
2159,0,-0.026038,-0.011206,-3.250057,856.917236,438.697235,154.045898
2160,0,-0.024676,-0.011933,-3.249864,856.323669,433.711700,154.007904
2161,0,-0.023990,-0.012385,-3.250597,855.745117,428.799072,153.999100
2162,0,-0.028664,-0.014788,-3.250420,855.433960,423.917542,153.851944
2163,0,-0.024752,-0.012343,-3.250092,854.680786,418.761505,154.020752
2164,0,-0.026260,-0.011363,-3.250038,854.129578,413.676514,154.078949
2165,0,-0.027747,-0.014504,-3.249194,853.627625,408.884857,153.963135
2166,0,-0.023041,-0.012000,-3.248793,852.823120,403.735809,154.134781
2167,0,-0.025582,-0.010239,-3.248861,852.310852,398.642670,154.211304
2168,0,-0.025453,-0.011164,-3.248611,851.736938,393.655304,154.243134
2169,0,-0.025779,-0.010866,-3.248577,851.182068,388.568054,154.233383
2170,0,-0.026579,-0.009815,-3.248366,850.621399,383.505890,154.296280
2171,0,-0.023196,-0.012808,-3.248849,849.890442,378.684662,154.143951
2172,0,-0.027748,-0.014906,-3.248755,849.679260,373.751953,153.940765
2173,0,-0.030693,-0.011727,-3.249293,849.421448,368.615234,154.194077
2174,0,-0.026349,-0.013854,-3.250367,848.653809,363.673065,154.088776
2175,0,-0.028517,-0.016951,-3.250689,848.403809,358.941620,153.953888
2176,0,-0.024855,-0.011644,-3.251166,847.749573,353.722443,154.334534
2177,0,-0.020658,-0.009943,-3.252092,847.110413,348.705597,154.260773
2178,0,-0.029032,-0.013500,-3.252906,847.084045,344.003662,154.331665
2179,0,-0.026455,-0.012078,-3.253484,846.504761,339.111023,154.264359
2180,0,-0.027567,-0.010860,-3.254594,846.092529,334.116333,154.349762
2181,0,-0.029520,-0.011132,-3.255616,845.842712,329.312012,154.340378
2182,0,-0.026326,-0.012232,-3.255882,845.295898,324.481934,154.265305
2183,0,-0.030870,-0.010794,-3.256370,844.943054,319.701691,154.381851
2184,0,-0.028489,-0.011272,-3.257264,844.347839,314.945099,154.362381
2185,0,-0.028876,-0.011799,-3.256544,843.865295,310.296906,154.345078
2186,0,-0.028809,-0.009578,-3.256644,843.348083,305.446838,154.451569
2187,0,-0.026149,-0.007428,-3.256431,842.552917,300.657745,154.572372
2188,0,-0.026000,-0.009192,-3.255864,841.914307,296.128326,154.559357
2189,0,-0.027848,-0.008578,-3.254204,841.373413,291.617828,154.576889
2190,0,-0.026180,-0.006432,-3.253903,840.724243,286.853180,154.749466
2191,0,-0.026997,-0.007065,-3.254025,840.144104,282.377808,154.708588
2192,0,-0.027250,-0.008860,-3.253129,839.561951,278.109833,154.729507
2193,0,-0.026710,-0.007984,-3.252642,838.980347,273.598297,154.639511
2194,0,-0.031143,-0.008220,-3.252293,838.642883,269.186920,154.583267
2195,0,-0.027948,-0.009737,-3.252315,837.942749,264.899933,154.546860
2196,0,-0.029530,-0.008513,-3.251978,837.508484,260.495178,154.586395
2197,0,-0.032256,-0.007006,-3.251920,837.222534,256.160095,154.579910
2198,0,-0.027998,-0.005574,-3.250844,836.494812,251.955597,154.824005
2199,0,-0.024813,-0.006149,-3.248529,835.750793,248.049255,154.825424
2200,0,-0.024406,-0.009291,-3.246437,835.206665,244.666107,154.661606
2201,0,-0.025892,-0.010891,-3.244180,834.744202,241.448898,154.634201
2202,0,-0.025628,-0.008341,-3.242644,834.311035,238.167145,154.716049
2203,0,-0.026916,-0.004312,-3.240999,833.952881,234.968719,154.934738
2204,0,-0.025619,-0.005023,-3.239213,833.551331,232.280243,154.935165
2205,0,-0.025240,-0.004669,-3.237267,833.176758,229.974442,155.006821
2206,0,-0.025112,-0.004908,-3.235653,832.867859,227.873123,155.025238
2207,0,-0.024310,-0.005081,-3.233883,832.557922,226.001160,155.035080
2208,0,-0.023920,-0.005295,-3.232080,832.277283,224.413589,155.052673
2209,0,-0.024003,-0.005346,-3.230410,832.029358,223.027298,155.074585
2210,0,-0.025350,-0.005111,-3.229428,831.844177,221.858978,155.083023
2211,0,-0.026311,-0.005069,-3.226974,831.497131,220.891602,155.076920
2212,0,-0.026489,-0.004437,-3.225563,831.261780,220.095367,155.079071
2213,0,-0.027238,-0.005012,-3.223772,830.992798,219.378250,155.038788
2214,0,-0.027649,-0.005186,-3.221230,830.657654,218.736450,155.009903
2215,0,-0.027621,-0.004952,-3.218649,830.307373,218.208282,155.011887
2216,0,-0.027842,-0.004377,-3.216000,829.935181,217.800095,155.035919
2217,0,-0.027632,-0.004402,-3.212728,829.511719,217.451035,155.033875
2218,0,-0.027316,-0.004297,-3.209356,829.054871,217.196442,155.037552
2219,0,-0.027032,-0.004785,-3.205848,828.594055,217.024628,155.027618
2220,0,-0.026711,-0.004778,-3.202543,828.148621,216.918213,155.033890
2221,0,-0.026479,-0.004256,-3.199545,827.752319,216.839386,155.061630
2222,0,-0.026251,-0.003734,-3.196823,827.400635,216.784836,155.090149
2223,0,-0.025974,-0.003773,-3.194443,827.093079,216.768250,155.099030
2224,0,-0.025977,-0.003875,-3.192612,826.857300,216.771698,155.105591
2225,0,-0.025891,-0.004135,-3.191222,826.678101,216.758560,155.101562
2226,0,-0.025796,-0.004620,-3.189682,826.517090,216.699142,155.093750
2227,0,-0.025774,-0.005142,-3.187956,826.375061,216.571854,155.088425
2228,0,-0.025657,-0.005149,-3.186280,826.236450,216.368347,155.093124
2229,0,-0.025682,-0.005114,-3.184650,826.071411,216.128067,155.105225
2230,0,-0.025865,-0.005014,-3.183137,825.888733,215.846848,155.106430
2231,0,-0.025718,-0.005007,-3.181494,825.666870,215.569244,155.110916
2232,0,-0.025876,-0.005182,-3.179652,825.418213,215.268433,155.101486
2233,0,-0.026234,-0.005102,-3.177255,825.140320,214.957886,155.113785
2234,0,-0.026189,-0.005299,-3.174464,824.812744,214.638702,155.108093
2235,0,-0.026348,-0.005147,-3.171520,824.469055,214.311340,155.112061
2236,0,-0.026218,-0.005061,-3.168483,824.097290,213.981827,155.130737
2237,0,-0.026549,-0.004440,-3.165572,823.710999,213.632690,155.163254
2238,0,-0.026564,-0.004155,-3.162549,823.299011,213.263351,155.182358
2239,0,-0.026609,-0.003829,-3.159404,822.871460,212.872269,155.181061
2240,0,-0.026296,-0.003813,-3.155855,822.382446,212.462875,155.174240
2241,0,-0.026065,-0.003709,-3.152383,821.901978,212.063324,155.165588
2242,0,-0.026016,-0.003755,-3.149267,821.463623,211.681824,155.165771
2243,0,-0.025915,-0.004016,-3.146388,821.083130,211.287582,155.156876
2244,0,-0.025724,-0.004246,-3.143877,820.761658,210.907242,155.144989
2245,0,-0.025805,-0.004816,-3.141935,820.514893,210.563675,155.123688
2246,0,-0.025813,-0.005192,-3.140451,820.326477,210.224274,155.110641
2247,0,-0.025843,-0.005380,-3.139396,820.199463,209.869751,155.091888
2248,0,-0.025915,-0.005130,-3.138758,820.130066,209.535187,155.099258
2249,0,-0.026107,-0.005505,-3.138578,820.121216,209.224472,155.080399
2250,0,-0.026084,-0.005741,-3.138972,820.167480,208.946655,155.061050
2251,0,-0.026159,-0.005976,-3.139662,820.247864,208.700897,155.045685
2252,0,-0.026256,-0.006563,-3.140709,820.354736,208.518204,155.035751
2253,0,-0.026345,-0.006296,-3.142381,820.523865,208.264099,155.023804
2254,0,-0.026306,-0.005743,-3.145017,820.829468,208.016129,155.045120
2255,0,-0.025835,-0.004857,-3.148718,821.184631,207.775970,155.038223
2256,0,-0.025740,-0.004339,-3.153388,821.635498,207.516190,155.049088
2257,0,-0.025594,-0.005207,-3.159152,822.166565,207.353622,155.039032
2258,0,-0.025791,-0.006419,-3.165282,822.739929,207.208252,155.018250
2259,0,-0.025816,-0.006520,-3.172171,823.383118,206.988861,155.016312
2260,0,-0.025909,-0.006582,-3.179157,824.088135,206.775116,155.026352
2261,0,-0.025701,-0.006352,-3.186388,824.861206,206.547424,155.032791
2262,0,-0.025481,-0.006090,-3.194103,825.716858,206.274612,155.036240
2263,0,-0.025604,-0.005505,-3.201891,826.640137,205.984970,155.045975
2264,0,-0.025601,-0.005036,-3.210059,827.629211,205.653900,155.043854
2265,0,-0.026432,-0.005936,-3.218336,828.668762,205.370850,155.026230
