Objects
100
,,Global Angle QBii:QBii,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1449,0,0.001615,0.005923,1.739697,420.727692,1564.724731,168.169037
1450,0,0.002783,0.011171,1.747635,416.346619,1565.236694,167.917892
1451,0,0.001328,0.009611,1.755505,411.338318,1565.473877,167.987625
1452,0,-0.001052,0.008420,1.763591,406.341980,1565.649170,168.041260
1453,0,0.001373,0.007560,1.771885,401.597076,1565.540771,168.167816
1454,0,-0.000043,0.008501,1.779699,396.674622,1565.712769,168.095688
1455,0,0.000290,0.003833,1.787216,391.609741,1565.370361,168.502808
1456,0,0.002272,0.003586,1.794720,386.879883,1565.162598,168.318390
1457,0,0.000333,0.006572,1.802328,382.007812,1565.285645,168.155914
1458,0,0.003973,0.005612,1.809571,377.290314,1564.947510,168.237747
1459,0,0.002676,0.008291,1.816771,372.480011,1564.909668,167.952286
1460,0,-0.001062,0.007407,1.824511,367.371460,1564.793823,168.279999
1461,0,-0.003135,0.009630,1.832566,362.473328,1564.725586,168.297729
1462,0,-0.001847,0.010902,1.840425,357.818817,1564.492676,168.306412
1463,0,-0.001638,0.008767,1.848280,352.886444,1564.114502,168.244827
1464,0,-0.002867,0.008508,1.856416,348.028168,1563.855957,168.527130
1465,0,-0.002212,0.006568,1.864342,343.071899,1563.342041,168.461533
1466,0,-0.003192,0.007632,1.871848,338.208588,1563.051392,168.462021
1467,0,-0.000583,0.009378,1.879506,333.633179,1562.685547,168.501755
1468,0,-0.000677,0.008268,1.887110,328.780762,1562.272949,168.370453
1469,0,-0.001797,0.007061,1.895370,323.782074,1561.758667,168.393524
1470,0,-0.001365,0.010268,1.904237,319.238403,1561.410645,168.206573
1471,0,-0.000543,0.011485,1.912482,314.509460,1560.908569,168.167847
1472,0,-0.001124,0.009680,1.921220,309.606171,1560.279541,168.189514
1473,0,-0.000180,0.012133,1.929796,305.030548,1559.727783,168.121841
1474,0,-0.000710,0.010104,1.938158,300.202789,1558.984619,168.194656
1475,0,-0.002205,0.011464,1.945563,295.389954,1558.438232,168.184418
1476,0,0.001089,0.012292,1.953095,291.073639,1557.585571,168.188324
1477,0,-0.000023,0.010622,1.960711,286.316650,1556.737061,168.174133
1478,0,-0.003184,0.007486,1.967882,281.240875,1555.879517,168.377640
1479,0,-0.000066,0.010688,1.975068,276.922791,1555.096313,168.287460
1480,0,-0.001087,0.014008,1.982239,272.429474,1554.408081,167.927795
1481,0,-0.002890,0.010559,1.989505,267.470062,1553.289062,168.220154
1482,0,-0.002012,0.011296,1.996837,262.960632,1552.240234,168.041550
1483,0,-0.001405,0.010711,2.003703,258.388336,1551.049561,168.166168
1484,0,-0.000936,0.008895,2.010288,253.782928,1549.803223,168.347183
1485,0,-0.001034,0.011549,2.017692,249.356552,1548.908813,168.242950
1486,0,-0.000977,0.008712,2.025295,244.638947,1547.554932,168.360123
1487,0,-0.003332,0.006448,2.033454,239.696106,1546.345581,168.360825
1488,0,-0.002068,0.010299,2.041565,235.427917,1545.441650,168.428391
1489,0,-0.002041,0.012431,2.049770,230.841934,1544.381348,168.203033
1490,0,-0.003398,0.009017,2.058124,226.012512,1543.051147,168.316681
1491,0,-0.001945,0.009739,2.066460,221.537918,1541.768555,168.352036
1492,0,-0.002986,0.010117,2.074829,216.934189,1540.589355,168.280502
1493,0,-0.000884,0.006965,2.082687,212.423355,1539.062378,168.620193
1494,0,0.000581,0.007994,2.090956,208.030350,1537.794312,168.421738
1495,0,-0.001295,0.007834,2.099494,203.400909,1536.542725,168.442581
1496,0,0.000867,0.005477,2.108451,198.949753,1534.891113,168.746109
1497,0,0.001526,0.008575,2.117472,194.603180,1533.769165,168.577896
1498,0,-0.001243,0.009862,2.126612,189.999786,1532.684570,168.429306
1499,0,-0.001851,0.011587,2.136297,185.402832,1531.389893,168.405441
1500,0,-0.002073,0.013883,2.146561,180.984543,1530.132690,168.165359
1501,0,-0.003410,0.010370,2.156165,176.257339,1528.383667,168.340378
1502,0,-0.002537,0.010343,2.165712,171.823303,1526.876343,168.530426
1503,0,-0.001384,0.010009,2.175142,167.401672,1525.354614,168.511612
1504,0,-0.002957,0.010544,2.184605,162.841873,1523.875854,168.353714
1505,0,-0.001389,0.010806,2.194454,158.492233,1522.176392,168.395828
1506,0,-0.003122,0.010968,2.204022,153.992188,1520.609863,168.353394
1507,0,-0.002302,0.010487,2.212434,149.576157,1518.864258,168.493164
1508,0,-0.003163,0.014618,2.222088,145.250717,1517.359619,168.241135
1509,0,-0.005186,0.015297,2.231476,140.796585,1515.700684,168.222748
1510,0,-0.004111,0.011309,2.240730,136.349533,1513.488525,168.263947
1511,0,-0.003376,0.016368,2.250199,132.262222,1511.937134,168.156662
1512,0,-0.002000,0.014223,2.258696,128.015335,1509.848145,168.384308
1513,0,-0.005403,0.009690,2.267511,123.315865,1507.681641,168.426880
1514,0,-0.004715,0.012183,2.276518,119.193497,1505.763672,168.434540
1515,0,-0.003440,0.011916,2.285448,115.028786,1503.628418,168.442673
1516,0,-0.005836,0.010686,2.294461,110.534386,1501.505737,168.509094
1517,0,-0.005426,0.012762,2.303395,106.388138,1499.475464,168.528244
1518,0,-0.006811,0.012551,2.312621,102.098778,1497.309814,168.380569
1519,0,-0.005147,0.010546,2.321600,97.886452,1494.810547,168.475327
1520,0,-0.004604,0.014629,2.330705,93.931099,1492.793091,168.362320
1521,0,-0.007234,0.014528,2.339293,89.657730,1490.578125,168.384567
1522,0,-0.008372,0.009847,2.347922,85.333473,1487.905029,168.618973
1523,0,-0.008831,0.012833,2.356517,81.380577,1485.749634,168.566330
1524,0,-0.007449,0.011647,2.364775,77.478966,1483.125732,168.556259
1525,0,-0.008061,0.009972,2.372741,73.386078,1480.494873,168.575851
1526,0,-0.007577,0.012924,2.381038,69.602066,1478.155396,168.511948
1527,0,-0.008429,0.012187,2.388775,65.597443,1475.497437,168.509506
1528,0,-0.010847,0.010831,2.396947,61.505360,1472.800781,168.551483
1529,0,-0.007959,0.013347,2.404429,57.947330,1470.258179,168.579041
1530,0,-0.011795,0.013207,2.412420,53.935726,1467.702881,168.527374
1531,0,-0.012389,0.009347,2.420580,50.002853,1464.710693,168.836731
1532,0,-0.010889,0.010471,2.428677,46.519753,1462.092529,168.768875
1533,0,-0.013396,0.014756,2.436720,42.795292,1459.692383,168.539490
1534,0,-0.013456,0.012919,2.445141,38.953430,1456.867432,168.603104
1535,0,-0.011668,0.013055,2.453745,35.374573,1454.098145,168.664825
1536,0,-0.009894,0.012832,2.462527,31.801861,1451.276733,168.613373
1537,0,-0.013721,0.012286,2.471503,27.835440,1448.478394,168.533569
1538,0,-0.012234,0.015156,2.479963,24.336256,1445.857788,168.674026
1539,0,-0.009566,0.015019,2.488531,20.911741,1443.041016,168.407806
1540,0,-0.010141,0.013817,2.497046,17.189268,1440.083740,168.489212
1541,0,-0.008722,0.012365,2.506281,13.697010,1437.087402,168.649979
1542,0,-0.009936,0.013724,2.514975,10.083655,1434.251343,168.567413
1543,0,-0.009438,0.013080,2.523889,6.521605,1431.184937,168.661957
1544,0,-0.010536,0.014963,2.533123,2.969817,1428.338623,168.611023
1545,0,-0.011497,0.014537,2.542547,-0.632346,1425.259033,168.607788
1546,0,-0.012841,0.013951,2.551825,-4.292432,1422.127319,168.595184
1547,0,-0.012077,0.019922,2.561030,-7.561984,1419.365112,168.440903
1548,0,-0.012541,0.018640,2.570136,-11.059895,1416.185669,168.527527
1549,0,-0.014821,0.013709,2.579096,-14.757095,1412.671387,168.632767
1550,0,-0.012058,0.014702,2.587731,-17.887884,1409.467041,168.732025
1551,0,-0.011455,0.015811,2.596242,-21.141964,1406.237671,168.626526
1552,0,-0.012638,0.015539,2.604862,-24.530210,1402.970337,168.728958
1553,0,-0.009796,0.015636,2.613432,-27.615103,1399.602539,168.717224
1554,0,-0.011030,0.016654,2.622772,-30.874817,1396.268677,168.504349
1555,0,-0.010157,0.015117,2.631744,-34.077774,1392.695068,168.700653
1556,0,-0.010756,0.019283,2.640574,-37.248032,1389.573608,168.581268
1557,0,-0.011840,0.017752,2.649428,-40.473473,1386.099731,168.671646
1558,0,-0.011941,0.014960,2.658501,-43.683060,1382.413208,168.780518
1559,0,-0.011712,0.018027,2.667931,-46.732597,1379.103516,168.686386
1560,0,-0.011284,0.014596,2.677048,-49.814777,1375.256836,168.887421
1561,0,-0.010674,0.015337,2.686060,-52.851364,1371.716431,168.746872
1562,0,-0.009871,0.017215,2.694822,-55.749157,1368.331665,168.813904
1563,0,-0.011496,0.014413,2.703681,-58.827450,1364.502686,168.886993
1564,0,-0.012270,0.011204,2.712399,-61.881531,1360.642334,169.007874
1565,0,-0.010721,0.015386,2.720900,-64.586128,1357.252197,168.928894
1566,0,-0.012834,0.014028,2.729413,-67.530594,1353.638916,168.880264
1567,0,-0.010783,0.012113,2.737506,-70.250107,1349.704224,168.941818
1568,0,-0.011007,0.014699,2.746469,-72.811058,1346.241455,168.821991
1569,0,-0.009944,0.012922,2.754973,-75.412109,1342.418823,168.975555
1570,0,-0.008598,0.009731,2.762810,-77.998550,1338.437256,169.107742
1571,0,-0.010038,0.013059,2.771044,-80.579163,1335.034424,169.035721
1572,0,-0.007795,0.010871,2.778732,-82.880997,1331.223755,169.160980
1573,0,-0.010540,0.006097,2.786941,-85.636841,1327.087524,169.203094
1574,0,-0.011607,0.006637,2.794859,-88.186462,1323.393066,169.452118
1575,0,-0.011459,0.007688,2.802586,-90.563110,1319.851196,169.323883
1576,0,-0.012120,0.007512,2.810395,-93.047226,1315.993408,169.203140
1577,0,-0.011666,0.005757,2.818486,-95.409889,1312.141113,169.401001
1578,0,-0.011277,0.003767,2.826503,-97.641579,1308.203491,169.373734
1579,0,-0.012534,0.002611,2.834661,-100.047920,1304.258667,169.452484
1580,0,-0.010457,0.004632,2.842328,-102.179283,1300.476685,169.460068
1581,0,-0.010336,0.004638,2.850482,-104.411743,1296.702393,169.419846
1582,0,-0.008077,0.000618,2.859060,-106.582619,1292.296997,169.479813
1583,0,-0.007066,0.000429,2.867276,-108.681976,1288.366821,169.423965
1584,0,-0.006135,0.005465,2.875465,-110.730103,1284.779053,169.415710
1585,0,-0.007478,0.002651,2.883578,-112.929298,1280.631104,169.426605
1586,0,-0.008260,-0.000569,2.891226,-115.130806,1276.350464,169.393417
1587,0,-0.006082,-0.000461,2.899170,-116.967567,1272.338501,169.470093
1588,0,-0.008769,-0.000254,2.906572,-119.095566,1268.297974,169.415817
1589,0,-0.009965,-0.002872,2.913844,-121.181931,1264.072021,169.754242
1590,0,-0.007863,-0.003779,2.921325,-122.952950,1260.014038,169.735046
1591,0,-0.009870,-0.002407,2.928756,-124.875977,1255.944092,169.576309
1592,0,-0.008141,-0.005568,2.936177,-126.548347,1251.589966,169.722488
1593,0,-0.009103,-0.003788,2.943934,-128.345840,1247.618774,169.770096
1594,0,-0.008935,-0.003023,2.951239,-130.149078,1243.534668,169.676819
1595,0,-0.008224,-0.005826,2.958081,-131.843063,1239.176636,169.742813
1596,0,-0.009786,-0.003581,2.965574,-133.525879,1235.220947,169.658035
1597,0,-0.005701,-0.004637,2.973119,-134.902969,1230.960449,169.617889
1598,0,-0.005242,-0.006088,2.979712,-136.434235,1226.713989,169.624588
1599,0,-0.006066,-0.004601,2.986481,-138.128693,1222.782959,169.600449
1600,0,-0.004206,-0.005488,2.992857,-139.509155,1218.586670,169.695328
1601,0,-0.006332,-0.008029,2.999629,-141.101746,1214.409058,169.603119
1602,0,-0.004955,-0.007133,3.006881,-142.416580,1210.495728,169.648605
1603,0,-0.005921,-0.004957,3.013896,-143.892120,1206.704834,169.536957
1604,0,-0.005783,-0.006621,3.020431,-145.268890,1202.694946,169.528275
1605,0,-0.004037,-0.006720,3.026719,-146.456833,1198.810425,169.447769
1606,0,-0.004046,-0.004609,3.033364,-147.629135,1195.121948,169.347961
1607,0,-0.003868,-0.003780,3.039237,-148.797562,1191.396118,169.333084
1608,0,-0.003215,-0.006100,3.045022,-149.940796,1187.548340,169.397400
1609,0,-0.001347,-0.007204,3.050769,-151.039917,1183.897339,169.389664
1610,0,-0.001579,-0.004198,3.057199,-152.108292,1180.569946,169.299316
1611,0,0.000629,-0.006748,3.063004,-152.986877,1176.928223,169.362442
1612,0,0.000153,-0.009179,3.068549,-153.928146,1173.244507,169.389511
1613,0,0.001267,-0.006673,3.073462,-154.828262,1170.022095,169.240021
1614,0,0.003217,-0.004065,3.078157,-155.597977,1166.825928,169.166168
1615,0,0.002548,-0.004680,3.082935,-156.481628,1163.432251,169.149567
1616,0,0.002762,-0.007041,3.087217,-157.188492,1159.942749,169.236237
1617,0,0.002634,-0.009257,3.091498,-157.888153,1156.466064,169.178070
1618,0,0.002785,-0.007510,3.095326,-158.466553,1153.248657,169.167618
1619,0,0.001593,-0.004167,3.099248,-159.163284,1150.289307,168.928070
1620,0,0.000467,-0.004843,3.102685,-159.855026,1147.006470,168.942352
1621,0,0.003575,-0.009538,3.105569,-160.266220,1143.541260,169.128036
1622,0,0.003767,-0.008395,3.109598,-160.860443,1140.584961,169.058868
1623,0,0.002726,-0.005131,3.114516,-161.492920,1137.950806,168.878418
1624,0,0.005766,-0.007983,3.119362,-161.883240,1134.985474,169.019012
1625,0,0.006255,-0.011196,3.124068,-162.412613,1132.056641,169.149963
1626,0,0.005266,-0.010295,3.129043,-163.141571,1129.613037,169.113098
1627,0,0.006148,-0.010781,3.133707,-163.755753,1127.348999,169.122375
1628,0,0.005840,-0.010202,3.138353,-164.359955,1125.378296,169.148941
1629,0,0.006049,-0.009477,3.143010,-164.902985,1123.695557,169.099243
1630,0,0.006618,-0.009629,3.147402,-165.440140,1122.143555,169.116577
1631,0,0.006194,-0.009521,3.151664,-165.962463,1120.856567,169.067062
1632,0,0.006347,-0.009497,3.155474,-166.462662,1119.819702,169.076416
1633,0,0.006057,-0.009314,3.159275,-166.946838,1118.921265,169.053558
1634,0,0.006075,-0.009076,3.162595,-167.347916,1118.251709,169.031204
1635,0,0.005916,-0.009056,3.165290,-167.683609,1117.709473,168.992432
1636,0,0.005894,-0.009307,3.167452,-167.941483,1117.264893,168.985519
1637,0,0.006053,-0.009679,3.168902,-168.122604,1116.907959,168.979462
1638,0,0.006041,-0.010146,3.169930,-168.251114,1116.599731,168.980713
1639,0,0.005988,-0.010221,3.170749,-168.356033,1116.327515,168.984390
1640,0,0.006030,-0.010381,3.171317,-168.416565,1116.068359,168.991928
1641,0,0.006189,-0.010424,3.171511,-168.447250,1115.809204,168.993408
1642,0,0.006055,-0.010382,3.171615,-168.469635,1115.550537,168.983704
1643,0,0.006327,-0.010501,3.171426,-168.444824,1115.266602,168.986374
1644,0,0.006321,-0.010506,3.171296,-168.407806,1114.983398,168.979477
1645,0,0.006258,-0.010884,3.170939,-168.358063,1114.703491,168.987686
1646,0,0.006258,-0.010732,3.170647,-168.307968,1114.399902,168.965775
1647,0,0.006295,-0.010950,3.170284,-168.248260,1114.113770,168.960999
1648,0,0.006254,-0.010850,3.169831,-168.186447,1113.837646,168.946350
1649,0,0.006383,-0.011024,3.169232,-168.113586,1113.581299,168.944138
1650,0,0.006729,-0.010910,3.168667,-168.041260,1113.332886,168.928848
1651,0,0.006845,-0.010535,3.168363,-167.995560,1113.105713,168.923599
1652,0,0.007327,-0.009523,3.168064,-167.966141,1112.868530,168.907120
1653,0,0.007658,-0.008614,3.167955,-167.943695,1112.477661,168.914230
1654,0,0.008065,-0.008306,3.167747,-167.910278,1111.891479,168.897018
1655,0,0.008316,-0.007310,3.167429,-167.873337,1111.220093,168.883667
1656,0,0.008413,-0.006082,3.166980,-167.819489,1110.411499,168.827179
1657,0,0.008369,-0.006614,3.166567,-167.753189,1109.440430,168.821854
1658,0,0.008551,-0.005758,3.166354,-167.700500,1108.366333,168.780823
1659,0,0.008684,-0.005577,3.166026,-167.643677,1107.110596,168.728745
1660,0,0.008861,-0.005143,3.166050,-167.600388,1105.762573,168.688675
1661,0,0.008000,-0.005871,3.165810,-167.549896,1104.211670,168.648300
1662,0,0.008974,-0.006321,3.165794,-167.498154,1102.573364,168.633728
1663,0,0.008405,-0.006981,3.166076,-167.504974,1100.853027,168.611923
1664,0,0.008474,-0.006237,3.166083,-167.499802,1099.040161,168.642227
1665,0,0.008615,-0.004362,3.165777,-167.440720,1097.174805,168.562592
1666,0,0.009853,-0.004933,3.165675,-167.358948,1095.103027,168.592850
1667,0,0.009078,-0.004931,3.165662,-167.282013,1092.930664,168.559967
1668,0,0.009238,-0.005334,3.165517,-167.227142,1090.639526,168.582642
1669,0,0.008628,-0.006764,3.165782,-167.217911,1088.235107,168.606094
1670,0,0.008574,-0.007991,3.165895,-167.166458,1085.697876,168.596817
1671,0,0.009557,-0.008375,3.166148,-167.089508,1083.213379,168.576523
1672,0,0.008825,-0.004966,3.166387,-167.010590,1080.817139,168.474442
1673,0,0.009775,-0.005629,3.166533,-166.909882,1078.203491,168.483749
1674,0,0.009090,-0.004903,3.166318,-166.827896,1075.548462,168.424347
1675,0,0.009715,-0.003233,3.166191,-166.744034,1072.833862,168.328049
1676,0,0.009260,-0.006206,3.166018,-166.665619,1069.916992,168.345444
1677,0,0.009774,-0.005018,3.165701,-166.552811,1067.005737,168.254211
1678,0,0.010209,-0.002181,3.165529,-166.419586,1064.175903,168.188736
1679,0,0.010509,-0.004685,3.165453,-166.290833,1061.087280,168.276031
1680,0,0.011054,-0.005094,3.165562,-166.137253,1057.927246,168.219666
1681,0,0.010648,-0.005691,3.165734,-166.067184,1054.679077,168.153809
1682,0,0.010615,-0.006639,3.165977,-166.016357,1051.272217,168.151535
1683,0,0.010756,-0.002360,3.165848,-165.979279,1048.115723,168.059784
1684,0,0.010077,-0.003070,3.165716,-165.909775,1044.737549,168.041229
1685,0,0.009036,-0.004519,3.166135,-165.860214,1041.171143,168.064774
1686,0,0.008413,-0.005297,3.166490,-165.838699,1037.537354,168.005936
1687,0,0.008139,-0.007340,3.166764,-165.764877,1033.767456,168.196869
1688,0,0.009409,-0.003573,3.166787,-165.633163,1030.319458,168.011322
1689,0,0.008780,-0.001892,3.166887,-165.570984,1026.671509,167.832474
1690,0,0.008822,-0.004016,3.166964,-165.475403,1022.723572,167.876160
1691,0,0.009726,-0.004270,3.166652,-165.280121,1018.813843,167.794357
1692,0,0.009119,0.000496,3.166537,-165.195862,1015.128479,167.697357
1693,0,0.009682,-0.002969,3.166217,-165.046143,1011.014709,167.762375
1694,0,0.008807,-0.006388,3.165949,-164.864243,1006.794067,167.748154
1695,0,0.010534,-0.001139,3.166250,-164.738083,1002.719543,167.626541
1696,0,0.009201,0.003171,3.166574,-164.695404,998.656189,167.569962
1697,0,0.010839,-0.000289,3.166189,-164.481415,994.222717,167.574219
1698,0,0.010922,-0.001546,3.165916,-164.347931,989.852783,167.544220
1699,0,0.008126,-0.000456,3.165540,-164.448898,985.489990,167.697052
1700,0,0.009254,-0.001471,3.164706,-164.289459,980.896545,167.732910
1701,0,0.009434,-0.001407,3.164280,-164.123688,976.361450,167.616776
1702,0,0.008470,-0.000008,3.164703,-164.084869,971.835083,167.540436
1703,0,0.008871,0.002228,3.164545,-163.973389,967.333313,167.522125
1704,0,0.008952,0.000144,3.163457,-163.881485,962.605896,167.448517
1705,0,0.009952,-0.002998,3.163051,-163.699097,957.582214,167.478638
1706,0,0.011320,0.003375,3.162394,-163.479172,953.079102,167.293243
1707,0,0.010268,0.005835,3.162191,-163.396164,948.373108,167.220215
1708,0,0.010429,-0.001527,3.162058,-163.261398,943.043213,167.486755
1709,0,0.011455,-0.000026,3.161948,-163.083527,938.111938,167.483826
1710,0,0.009520,0.006780,3.162426,-163.067520,933.352722,167.235977
1711,0,0.012398,-0.007695,3.162727,-162.669556,927.981628,167.584045
1712,0,0.009827,-0.009241,3.161655,-162.610779,923.007324,167.562088
1713,0,0.010781,-0.005657,3.160753,-162.452377,918.196838,167.457184
1714,0,0.012862,-0.009083,3.159434,-162.142212,912.919067,167.425629
1715,0,0.011780,-0.006194,3.159543,-162.060303,907.732544,167.425705
1716,0,0.013547,-0.002393,3.157849,-161.862167,903.038086,167.261444
1717,0,0.010844,0.001120,3.157508,-161.929367,898.018311,167.016006
1718,0,0.005697,-0.002382,3.157778,-161.911224,892.609070,167.217911
1719,0,0.010313,0.005244,3.156467,-161.501297,887.634827,167.145660
1720,0,0.006332,0.013832,3.156886,-161.559555,882.853088,166.689255
1721,0,0.009416,0.004701,3.155797,-161.267853,877.413513,167.314713
1722,0,0.014729,0.005690,3.154299,-160.805862,872.351990,167.320999
1723,0,0.010474,0.009747,3.153502,-160.795563,867.444519,167.150787
1724,0,0.008507,0.009393,3.152562,-160.642838,862.145691,166.859619
1725,0,0.006943,0.010720,3.152888,-160.573074,856.849854,166.714584
1726,0,0.015424,0.027144,3.147727,-160.269974,850.875854,164.620636
1727,0,0.020304,0.021947,3.145457,-160.010345,845.439941,164.993103
1728,0,0.013042,0.029780,3.142368,-159.716614,840.747742,164.454407
1729,0,0.016106,0.028472,3.140463,-159.461639,836.099182,164.758514
1730,0,0.017982,0.031410,3.140607,-159.648529,830.812744,164.743790
1731,0,0.019405,0.022538,3.137793,-159.232880,825.278503,164.852631
1732,0,0.019398,0.025344,3.138354,-159.065521,820.545959,165.103516
1733,0,0.025833,0.004006,3.133694,-158.584198,815.736694,166.539658
1734,0,0.031011,-0.001161,3.131550,-158.280685,810.459717,166.893417
1735,0,0.028708,0.001887,3.131078,-158.386520,805.519226,166.776871
1736,0,0.026974,0.011895,3.128881,-158.035004,800.494629,166.133331
1737,0,0.028276,0.005449,3.129473,-158.147156,795.526001,166.787323
1738,0,0.028632,0.006392,3.128744,-158.252594,790.418274,166.687592
1739,0,0.028240,0.007960,3.129334,-158.283829,785.243408,166.627563
1740,0,0.018756,0.009152,3.132690,-158.683411,779.568542,166.165359
1741,0,0.019549,0.010017,3.132574,-158.754532,774.606750,166.215027
1742,0,0.019856,0.013681,3.134131,-158.799652,769.832520,166.199982
1743,0,0.017760,0.010108,3.134555,-159.009338,764.645325,166.303131
1744,0,0.018229,0.010012,3.134180,-159.104507,759.554077,166.409607
1745,0,0.019117,0.008819,3.134073,-159.130936,754.558411,166.531555
1746,0,0.020042,0.007844,3.134442,-159.135208,749.338623,166.450089
1747,0,0.019662,0.006727,3.134106,-159.190048,744.270203,166.674057
1748,0,0.016242,0.007519,3.134818,-159.362457,739.184204,166.679703
1749,0,0.018776,0.009023,3.135417,-159.260956,734.088501,166.620636
1750,0,0.014415,0.005237,3.136944,-159.644760,728.717529,167.026474
1751,0,0.014138,0.005818,3.136339,-159.834686,723.509766,166.915512
1752,0,0.019264,0.006367,3.137122,-159.603790,718.380005,166.890411
1753,0,0.009161,0.014493,3.140457,-160.116150,712.843201,166.256760
1754,0,0.008514,0.016367,3.140757,-160.322510,707.858765,166.266571
1755,0,0.011419,0.015279,3.141638,-160.321472,702.791809,166.264359
1756,0,0.010364,0.016469,3.141502,-160.375031,697.461975,166.157700
1757,0,0.012317,0.020227,3.141385,-160.283188,692.487793,166.057434
1758,0,0.008745,0.019182,3.141365,-160.439133,687.272522,166.231903
1759,0,0.010296,0.014648,3.141058,-160.376022,681.790039,166.331650
1760,0,0.010082,0.016271,3.140389,-160.431900,676.660767,166.503281
1761,0,0.009342,0.017259,3.140497,-160.476517,671.507629,166.421661
1762,0,0.013533,0.015478,3.140338,-160.306015,666.134644,166.551147
1763,0,0.011679,0.017421,3.139719,-160.447449,661.039856,166.490372
1764,0,0.012821,0.015788,3.138688,-160.356598,655.834167,166.505936
1765,0,0.013730,0.012567,3.138109,-160.223923,650.438721,166.688812
1766,0,0.012653,0.015081,3.137120,-160.263123,645.315552,166.543304
1767,0,0.014660,0.018181,3.136416,-160.154037,640.356812,166.502563
1768,0,0.009910,0.015620,3.136309,-160.432983,634.950867,166.542725
1769,0,0.011258,0.014836,3.135060,-160.370148,629.734314,166.509430
1770,0,0.012384,0.015876,3.134620,-160.289612,624.661499,166.783447
1771,0,0.007837,0.014102,3.134392,-160.537460,619.416748,166.605240
1772,0,0.013803,0.011923,3.133182,-160.188217,614.176575,166.972198
1773,0,0.014554,0.009794,3.132217,-160.135422,608.934570,167.125015
1774,0,0.010486,0.010749,3.131629,-160.244324,603.882812,166.975983
1775,0,0.013783,0.012309,3.130496,-160.043167,598.726746,167.029953
1776,0,0.013225,0.011979,3.129755,-159.988663,593.505005,166.817047
1777,0,0.014688,0.014136,3.129261,-159.826355,588.378662,166.810410
1778,0,0.013763,0.011899,3.128694,-159.842209,583.050781,166.942291
1779,0,0.012246,0.013539,3.127556,-159.986237,577.999878,166.810089
1780,0,0.014622,0.012656,3.127071,-160.036179,572.773987,166.960068
1781,0,0.014235,0.010392,3.126205,-160.124664,567.412292,166.917038
1782,0,0.014753,0.011369,3.125001,-160.185974,562.376648,166.975540
1783,0,0.013001,0.011957,3.124828,-160.302368,557.242188,166.969620
1784,0,0.011187,0.011513,3.124796,-160.252670,552.040039,166.966003
1785,0,0.011457,0.009922,3.124148,-160.284714,546.760071,167.086334
1786,0,0.011544,0.009827,3.123929,-160.371796,541.611755,167.063950
1787,0,0.011811,0.010672,3.124250,-160.363480,536.454773,167.109375
1788,0,0.010689,0.008160,3.124607,-160.566772,531.162109,167.210663
1789,0,0.010557,0.009777,3.125788,-160.743774,525.915527,167.151703
1790,0,0.008508,0.008077,3.127037,-160.967896,520.647705,167.261627
1791,0,0.007177,0.006908,3.127579,-161.209351,515.379333,167.265015
1792,0,0.009805,0.008237,3.128075,-161.323074,510.290314,167.220398
1793,0,0.008698,0.008691,3.128876,-161.525894,505.163666,167.150406
1794,0,0.007797,0.007990,3.129276,-161.724701,499.933990,167.110016
1795,0,0.007959,0.008377,3.129986,-161.936401,494.849060,167.256424
1796,0,0.008282,0.009567,3.131032,-162.095947,489.824738,167.007706
1797,0,0.009003,0.006348,3.131997,-162.196747,484.526428,167.260941
1798,0,0.007629,0.005491,3.132746,-162.453201,479.328735,167.324921
1799,0,0.009050,0.008806,3.133870,-162.473251,474.440948,167.133194
1800,0,0.008135,0.004163,3.135342,-162.734650,469.062225,167.491165
1801,0,0.004897,0.000321,3.136132,-163.093384,463.776154,167.632248
1802,0,0.007813,0.004308,3.136958,-163.070526,458.864410,167.537109
1803,0,0.006916,0.001482,3.137416,-163.164337,453.606506,167.554718
1804,0,0.003618,0.001118,3.137580,-163.510132,448.418030,167.605545
1805,0,0.006115,0.006030,3.137579,-163.498871,443.582001,167.426346
1806,0,0.004929,0.004286,3.137800,-163.632751,438.332672,167.334976
1807,0,0.005507,0.003860,3.137282,-163.535736,433.087830,167.364273
1808,0,0.002993,0.007898,3.137269,-163.727158,428.124603,167.376633
1809,0,0.002635,0.004330,3.137528,-163.828476,422.734924,167.389816
1810,0,0.003032,-0.000057,3.137364,-163.913101,417.287170,167.644363
1811,0,0.002158,0.002792,3.137294,-164.072769,412.230438,167.584625
1812,0,0.004176,0.002098,3.137538,-164.005966,406.923126,167.495331
1813,0,0.003794,0.000614,3.137625,-164.117111,401.535339,167.625946
1814,0,0.002254,0.004537,3.137295,-164.333664,396.497955,167.371490
1815,0,0.004714,0.004694,3.137280,-164.233795,391.235474,167.373657
1816,0,0.002770,0.001984,3.137028,-164.350021,385.779236,167.305573
1817,0,0.006262,0.006565,3.135617,-164.233170,380.839355,167.172760
1818,0,0.003278,0.008534,3.135690,-164.444534,375.759491,167.139236
1819,0,0.002455,0.004083,3.135033,-164.527832,370.260315,167.011124
1820,0,0.005550,0.001424,3.134744,-164.337448,365.008301,167.406113
1821,0,0.004213,0.002153,3.135174,-164.505737,359.907227,167.353577
1822,0,0.005526,0.001331,3.135153,-164.544128,354.705170,167.149918
